Analyst,FileName,Date,RecordingLocation,plot,location,PrimateSpecies,CallOnset,CallDuration,CallCompletion,CallDistance,Rain,MicUsed,UndergradComments,SilvyComments,newdate,year,StartTime,TimeDiff,CallEnd,CallingAtStart,CallingAtEnd,path,date,meanRMS_0_2kHz,meanRMS_0_8kHz,meanRMS_2_8kHz,LunarPhase,today_average,lastnight_average,lastnight_min,dt,roundDateTime,Celsius,Humidity,Titis,Howlers,CallDurationInSec,Year
Silvy van Kuijk,PUMA_20130301_063000.wav,3/1/2013,"Puma/6, 0",Puma,"6, 0",None,0000-01-01 06:34:43,NA,NA,NA,Rain,1,NA,NA,3/1/2013,2013,0000-01-01 06:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2013/6,0/1 mar 2013",1-Mar-13,93.024149,98.13048108,96.52903039,NA,24.54166667,24.41666667,23,3/1/2013,3/1/2013,24.5,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,PUMA_20130301_064500.wav,3/1/2013,"Puma/6, 0",Puma,"6, 0",None,0000-01-01 06:52:59,NA,NA,NA,Rain,1,NA,NA,3/1/2013,2013,0000-01-01 06:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2013/6,0/1 mar 2013",1-Mar-13,93.11158878,98.36398851,96.82587484,NA,24.54166667,24.41666667,23,3/1/2013,3/1/2013,24.5,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,PUMA_20130301_070000.wav,3/1/2013,"Puma/6, 0",Puma,"6, 0",None,0000-01-01 07:06:28,NA,NA,NA,Rain,1,NA,NA,3/1/2013,2013,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2013/6,0/1 mar 2013",1-Mar-13,91.06218708,96.54019092,95.09455345,NA,24.54166667,24.41666667,23,3/1/2013,3/1/2013,24.5,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,PUMA_20130301_071500.wav,3/1/2013,"Puma/6, 0",Puma,"6, 0",None,0000-01-01 07:22:23,NA,NA,NA,Rain,1,NA,NA,3/1/2013,2013,0000-01-01 07:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2013/6,0/1 mar 2013",1-Mar-13,89.32195457,95.14049815,93.82231602,NA,24.54166667,24.41666667,23,3/1/2013,3/1/2013,24.5,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,PUMA_20130301_073000.wav,3/1/2013,"Puma/6, 0",Puma,"6, 0",None,0000-01-01 07:32:49,NA,NA,NA,Rain,1,NA,NA,3/1/2013,2013,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2013/6,0/1 mar 2013",1-Mar-13,92.40608688,94.6561068,90.72466539,NA,24.54166667,24.41666667,23,3/1/2013,3/1/2013,24.5,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,PUMA_20130301_074500.wav,3/1/2013,"Puma/6, 0",Puma,"6, 0",None,0000-01-01 07:48:06,NA,NA,NA,Rain,1,NA,NA,3/1/2013,2013,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2013/6,0/1 mar 2013",1-Mar-13,81.84710317,87.67792409,86.36390591,NA,24.54166667,24.41666667,23,3/1/2013,3/1/2013,24.5,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,PUMA_20130301_080000.wav,3/1/2013,"Puma/6, 0",Puma,"6, 0",None,0000-01-01 08:02:31,NA,NA,NA,Rain,1,NA,NA,3/1/2013,2013,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2013/6,0/1 mar 2013",1-Mar-13,85.7544099,90.56689403,88.82731027,NA,24.54166667,24.41666667,23,3/1/2013,3/1/2013,24.5,100,FALSE,FALSE,NA,2013
Silvy van Kuijk,PUMA_20130302_054500.wav,3/2/2013,"Puma/6, 0",Puma,"6, 0",None,0000-01-01 05:47:27,NA,NA,NA,Dry,2,NA,Channel 2,3/2/2013,2013,0000-01-01 05:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2013/6,0/2 mar 2013",2-Mar-13,72.88745194,86.37189247,86.17276945,NA,24.70833333,24.29166667,23.5,3/2/2013,3/2/2013,24,99.5,FALSE,FALSE,NA,2013
Silvy van Kuijk,PUMA_20130302_060000.wav,3/2/2013,"Puma/6, 0",Puma,"6, 0",Howler,0000-01-01 06:01:27,0:08:33,End,4,Dry,2,NA,Channel 2,3/2/2013,2013,0000-01-01 06:00:00,87,0000-01-01 06:10:00,FALSE,TRUE,"D:/John_Blake_Data/Puma 2013/6,0/2 mar 2013",2-Mar-13,73.33692773,84.96621949,84.65717084,NA,24.70833333,24.29166667,23.5,3/2/2013,3/2/2013,24,99.5,FALSE,TRUE,513,2013
Silvy van Kuijk,PUMA_20130302_060000.wav,3/2/2013,"Puma/6, 0",Puma,"6, 0",Titi,0000-01-01 06:07:49,0:02:11,End,4,Dry,2,NA,Channel 2,3/2/2013,2013,0000-01-01 06:00:00,469,0000-01-01 06:10:00,FALSE,TRUE,"D:/John_Blake_Data/Puma 2013/6,0/2 mar 2013",2-Mar-13,73.33692773,84.96621949,84.65717084,NA,24.70833333,24.29166667,23.5,3/2/2013,3/2/2013,24,99.5,TRUE,FALSE,131,2013
Silvy van Kuijk,PUMA_20130302_061500.wav,3/2/2013,"Puma/6, 0",Puma,"6, 0",Howler,0000-01-01 06:15:00,0:10:00,"Start, End",4,Dry,2,NA,Channel 2,3/2/2013,2013,0000-01-01 06:15:00,0,0000-01-01 06:25:00,TRUE,TRUE,"D:/John_Blake_Data/Puma 2013/6,0/2 mar 2013",2-Mar-13,NA,NA,NA,NA,24.70833333,24.29166667,23.5,3/2/2013,3/2/2013,24,99.5,FALSE,TRUE,600,2013
Silvy van Kuijk,PUMA_20130302_061500.wav,3/2/2013,"Puma/6, 0",Puma,"6, 0",Titi,0000-01-01 06:24:00,0:10:00,End,4,Dry,2,NA,Channel 2,3/2/2013,2013,0000-01-01 06:15:00,540,0000-01-01 06:34:00,FALSE,FALSE,"D:/John_Blake_Data/Puma 2013/6,0/2 mar 2013",2-Mar-13,74.29208165,91.03429965,90.94141065,NA,24.70833333,24.29166667,23.5,3/2/2013,3/2/2013,24,99.5,TRUE,FALSE,600,2013
Silvy van Kuijk,PUMA_20130302_063000.wav,3/2/2013,"Puma/6, 0",Puma,"6, 0",None,0000-01-01 06:37:24,NA,NA,NA,Dry,2,NA,Channel 2,3/2/2013,2013,0000-01-01 06:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2013/6,0/2 mar 2013",2-Mar-13,74.32741449,91.15865574,91.06766596,NA,24.70833333,24.29166667,23.5,3/2/2013,3/2/2013,24,99.5,FALSE,FALSE,NA,2013
Silvy van Kuijk,PUMA_20130302_064500.wav,3/2/2013,"Puma/6, 0",Puma,"6, 0",Titi,0000-01-01 06:51:37,0:01:58,Complete,4,Dry,2,NA,Channel 2,3/2/2013,2013,0000-01-01 06:45:00,397,0000-01-01 06:53:35,FALSE,FALSE,"D:/John_Blake_Data/Puma 2013/6,0/2 mar 2013",2-Mar-13,73.573697,85.91930159,85.65873877,NA,24.70833333,24.29166667,23.5,3/2/2013,3/2/2013,24,99.5,TRUE,FALSE,118,2013
Silvy van Kuijk,PUMA_20130302_070000.wav,3/2/2013,"Puma/6, 0",Puma,"6, 0",None,0000-01-01 07:04:53,NA,NA,NA,Dry,2,NA,Channel 2,3/2/2013,2013,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2013/6,0/2 mar 2013",2-Mar-13,74.10242761,88.54102369,88.38190462,NA,24.70833333,24.29166667,23.5,3/2/2013,3/2/2013,24,99.5,FALSE,FALSE,NA,2013
Silvy van Kuijk,PUMA_20130302_071500.wav,3/2/2013,"Puma/6, 0",Puma,"6, 0",Titi,0000-01-01 07:18:15,0:06:45,End,4,Dry,2,NA,"Channel 2, spider monkey call",3/2/2013,2013,0000-01-01 07:15:00,195,0000-01-01 07:25:00,FALSE,TRUE,"D:/John_Blake_Data/Puma 2013/6,0/2 mar 2013",2-Mar-13,77.3017031,89.49370302,89.22333361,NA,24.70833333,24.29166667,23.5,3/2/2013,3/2/2013,24,99.5,TRUE,FALSE,405,2013
Silvy van Kuijk,PUMA_20130302_073000.wav,3/2/2013,"Puma/6, 0",Puma,"6, 0",Titi,0000-01-01 07:30:00,0:09:11,Start,4,Dry,2,NA,Channel 2,3/2/2013,2013,0000-01-01 07:30:00,0,0000-01-01 07:39:11,TRUE,FALSE,"D:/John_Blake_Data/Puma 2013/6,0/2 mar 2013",2-Mar-13,NA,NA,NA,NA,24.70833333,24.29166667,23.5,3/2/2013,3/2/2013,24,99.5,TRUE,FALSE,551,2013
Silvy van Kuijk,PUMA_20130302_074500.wav,3/2/2013,"Puma/6, 0",Puma,"6, 0",None,0000-01-01 07:48:55,NA,NA,NA,Dry,2,NA,Channel 2,3/2/2013,2013,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2013/6,0/2 mar 2013",2-Mar-13,72.36322955,91.36921072,91.31430004,NA,24.70833333,24.29166667,23.5,3/2/2013,3/2/2013,24,99.5,FALSE,FALSE,NA,2013
Silvy van Kuijk,PUMA_20130302_080000.wav,3/2/2013,"Puma/6, 0",Puma,"6, 0",Titi,0000-01-01 08:00:00,0:10:00,"Start, End",4,Dry,2,NA,Channel 2,3/2/2013,2013,0000-01-01 08:00:00,0,0000-01-01 08:10:00,TRUE,TRUE,"D:/John_Blake_Data/Puma 2013/6,0/2 mar 2013",2-Mar-13,NA,NA,NA,NA,24.70833333,24.29166667,23.5,3/2/2013,3/2/2013,24,99.5,TRUE,FALSE,600,2013
Silvy van Kuijk,PUMA_20130303_054500.wav,3/3/2013,"Puma/6, 0",Puma,"6, 0",None,0000-01-01 05:48:37,NA,NA,NA,Drizzle,2,NA,Channel 2,3/3/2013,2013,0000-01-01 05:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2013/6,0/3 mar 2013",3-Mar-13,78.62972822,97.62130326,97.5662265,NA,24.41666667,23.58333333,23,3/3/2013,3/3/2013,23.5,99.5,FALSE,FALSE,NA,2013
Silvy van Kuijk,PUMA_20130303_060000.wav,3/3/2013,"Puma/6, 0",Puma,"6, 0",Howler,0000-01-01 06:03:50,0:05:15,Complete,4,Drizzle,2,NA,Channel 2,3/3/2013,2013,0000-01-01 06:00:00,230,0000-01-01 06:09:05,FALSE,FALSE,"D:/John_Blake_Data/Puma 2013/6,0/3 mar 2013",3-Mar-13,75.98330225,94.96019719,94.90494644,NA,24.41666667,23.58333333,23,3/3/2013,3/3/2013,23.5,99.5,FALSE,TRUE,315,2013
Silvy van Kuijk,PUMA_20130303_061500.wav,3/3/2013,"Puma/6, 0",Puma,"6, 0",Titi,0000-01-01 06:15:11,0:03:04,Complete,4,Dry,2,NA,Channel 2,3/3/2013,2013,0000-01-01 06:15:00,11,0000-01-01 06:18:15,FALSE,FALSE,"D:/John_Blake_Data/Puma 2013/6,0/3 mar 2013",3-Mar-13,NA,NA,NA,NA,24.41666667,23.58333333,23,3/3/2013,3/3/2013,23.5,99.5,TRUE,FALSE,184,2013
Silvy van Kuijk,PUMA_20130303_063000.wav,3/3/2013,"Puma/6, 0",Puma,"6, 0",None,0000-01-01 06:35:30,NA,NA,NA,Drizzle,2,NA,Channel 2,3/3/2013,2013,0000-01-01 06:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2013/6,0/3 mar 2013",3-Mar-13,76.77747194,91.31363777,91.15814424,NA,24.41666667,23.58333333,23,3/3/2013,3/3/2013,23.5,99.5,FALSE,FALSE,NA,2013
Silvy van Kuijk,PUMA_20130303_064500.wav,3/3/2013,"Puma/6, 0",Puma,"6, 0",Titi,0000-01-01 06:45:00,0:10:00,"Start, End",3,Drizzle,2,NA,"Channel 2, at least two groups singing here.",3/3/2013,2013,0000-01-01 06:45:00,0,0000-01-01 06:55:00,TRUE,TRUE,"D:/John_Blake_Data/Puma 2013/6,0/3 mar 2013",3-Mar-13,NA,NA,NA,NA,24.41666667,23.58333333,23,3/3/2013,3/3/2013,23.5,99.5,TRUE,FALSE,600,2013
Silvy van Kuijk,PUMA_20130303_070000.wav,3/3/2013,"Puma/6, 0",Puma,"6, 0",None,0000-01-01 07:01:03,NA,NA,NA,Dry,2,NA,Channel 2,3/3/2013,2013,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2013/6,0/3 mar 2013",3-Mar-13,78.91989344,100.9926848,100.9656611,NA,24.41666667,23.58333333,23,3/3/2013,3/3/2013,23.5,99.5,FALSE,FALSE,NA,2013
Silvy van Kuijk,PUMA_20130303_071500.wav,3/3/2013,"Puma/6, 0",Puma,"6, 0",None,0000-01-01 07:23:57,NA,NA,NA,Dry,2,NA,Channel 2,3/3/2013,2013,0000-01-01 07:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2013/6,0/3 mar 2013",3-Mar-13,73.93613142,99.84285995,99.83170482,NA,24.41666667,23.58333333,23,3/3/2013,3/3/2013,23.5,99.5,FALSE,FALSE,NA,2013
Silvy van Kuijk,PUMA_20130303_073000.wav,3/3/2013,"Puma/6, 0",Puma,"6, 0",Howler,0000-01-01 07:36:55,0:03:05,End,4,Dry,2,NA,Channel 2,3/3/2013,2013,0000-01-01 07:30:00,415,0000-01-01 07:40:00,FALSE,TRUE,"D:/John_Blake_Data/Puma 2013/6,0/3 mar 2013",3-Mar-13,74.58860279,98.96377342,98.94789385,NA,24.41666667,23.58333333,23,3/3/2013,3/3/2013,23.5,99.5,FALSE,TRUE,185,2013
Silvy van Kuijk,PUMA_20130303_074500.wav,3/3/2013,"Puma/6, 0",Puma,"6, 0",Howler,0000-01-01 07:45:00,0:09:35,Start,4,Dry,2,NA,Channel 2,3/3/2013,2013,0000-01-01 07:45:00,0,0000-01-01 07:54:35,TRUE,FALSE,"D:/John_Blake_Data/Puma 2013/6,0/3 mar 2013",3-Mar-13,NA,NA,NA,NA,24.41666667,23.58333333,23,3/3/2013,3/3/2013,23.5,99.5,FALSE,TRUE,575,2013
Silvy van Kuijk,PUMA_20130303_080000.wav,3/3/2013,"Puma/6, 0",Puma,"6, 0",None,0000-01-01 08:07:36,NA,NA,NA,Dry,2,NA,Channel 2,3/3/2013,2013,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2013/6,0/3 mar 2013",3-Mar-13,72.38491717,93.79220141,93.7606992,NA,24.41666667,23.58333333,23,3/3/2013,3/3/2013,23.5,99.5,FALSE,FALSE,NA,2013
Silvy van Kuijk,HARPIA_20140206_054500.wav,2/6/2014,"Harpia/4, 200",Harpia,"4, 200",Howler,0000-01-01 05:53:12,0:01:33,Complete,4,Drizzle,1,NA,NA,2/6/2014,2014,0000-01-01 05:45:00,492,0000-01-01 05:54:45,FALSE,FALSE,"D:/John_Blake_Data/Harpia 2014/4, 200/6 Feb 2014",6-Feb-14,77.8690421,92.75185646,92.60849484,Waxing,23.5625,24.20833333,23.5,2/6/2014,2/6/2014,23.5,99,FALSE,TRUE,93,2014
Silvy van Kuijk,HARPIA_20140206_054500.wav,2/6/2014,"Harpia/4, 200",Harpia,"4, 200",Howler,0000-01-01 05:59:45,0:00:15,End,2,Drizzle,1,NA,NA,2/6/2014,2014,0000-01-01 05:45:00,885,0000-01-01 06:00:00,FALSE,FALSE,"D:/John_Blake_Data/Harpia 2014/4, 200/6 Feb 2014",6-Feb-14,77.8690421,92.75185646,92.60849484,Waxing,23.5625,24.20833333,23.5,2/6/2014,2/6/2014,23.5,99,FALSE,TRUE,15,2014
Silvy van Kuijk,HARPIA_20140206_060000.wav,2/6/2014,"Harpia/4, 200",Harpia,"4, 200",Howler,0000-01-01 06:00:00,0:10:00,"Start, End",2,Drizzle,1,NA,NA,2/6/2014,2014,0000-01-01 06:00:00,0,0000-01-01 06:10:00,TRUE,TRUE,"D:/John_Blake_Data/Harpia 2014/4, 200/6 Feb 2014",6-Feb-14,NA,NA,NA,Waxing,23.5625,24.20833333,23.5,2/6/2014,2/6/2014,23.5,99,FALSE,TRUE,600,2014
Silvy van Kuijk,HARPIA_20140206_061500.wav,2/6/2014,"Harpia/4, 200",Harpia,"4, 200",Howler,0000-01-01 06:15:00,0:02:20,Start,3,Drizzle,1,NA,Some woolly chirps at start,2/6/2014,2014,0000-01-01 06:15:00,0,0000-01-01 06:17:20,TRUE,FALSE,"D:/John_Blake_Data/Harpia 2014/4, 200/6 Feb 2014",6-Feb-14,NA,NA,NA,Waxing,23.5625,24.20833333,23.5,2/6/2014,2/6/2014,23.5,99,FALSE,TRUE,140,2014
Silvy van Kuijk,HARPIA_20140206_063000.wav,2/6/2014,"Harpia/4, 200",Harpia,"4, 200",Howler,0000-01-01 06:31:34,0:08:16,Complete,4,Dry,1,NA,NA,2/6/2014,2014,0000-01-01 06:30:00,94,0000-01-01 06:39:50,FALSE,FALSE,"D:/John_Blake_Data/Harpia 2014/4, 200/6 Feb 2014",6-Feb-14,77.8923773,100.0037013,99.97692448,Waxing,23.5625,24.20833333,23.5,2/6/2014,2/6/2014,23.5,99,FALSE,TRUE,496,2014
Silvy van Kuijk,HARPIA_20140206_064500.wav,2/6/2014,"Harpia/4, 200",Harpia,"4, 200",Howler,0000-01-01 06:45:00,0:10:00,"Start, End",4,Dry,1,NA,NA,2/6/2014,2014,0000-01-01 06:45:00,0,0000-01-01 06:55:00,TRUE,TRUE,"D:/John_Blake_Data/Harpia 2014/4, 200/6 Feb 2014",6-Feb-14,NA,NA,NA,Waxing,23.5625,24.20833333,23.5,2/6/2014,2/6/2014,23.5,99,FALSE,TRUE,600,2014
Silvy van Kuijk,HARPIA_20140206_070000.wav,2/6/2014,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 07:03:45,NA,NA,NA,Dry,1,NA,Quiet woolly chirps close to recorder at 03:02.,2/6/2014,2014,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/4, 200/6 Feb 2014",6-Feb-14,95.84026146,97.20504635,91.51333898,Waxing,23.5625,24.20833333,23.5,2/6/2014,2/6/2014,23.5,99,FALSE,FALSE,NA,2014
Silvy van Kuijk,HARPIA_20140206_071500.wav,2/6/2014,"Harpia/4, 200",Harpia,"4, 200",Howler,0000-01-01 07:22:52,0:02:08,End,3,Dry,1,NA,"Still dry, but I hear rain coming in quickly!",2/6/2014,2014,0000-01-01 07:15:00,472,0000-01-01 07:25:00,FALSE,TRUE,"D:/John_Blake_Data/Harpia 2014/4, 200/6 Feb 2014",6-Feb-14,96.20676538,97.90759431,93.01368177,Waxing,23.5625,24.20833333,23.5,2/6/2014,2/6/2014,23.5,99,FALSE,TRUE,128,2014
Silvy van Kuijk,HARPIA_20140206_073000.wav,2/6/2014,"Harpia/4, 200",Harpia,"4, 200",Howler,0000-01-01 07:30:00,0:02:18,Start,3,Rain,1,NA,NA,2/6/2014,2014,0000-01-01 07:30:00,0,0000-01-01 07:32:18,TRUE,FALSE,"D:/John_Blake_Data/Harpia 2014/4, 200/6 Feb 2014",6-Feb-14,NA,NA,NA,Waxing,23.5625,24.20833333,23.5,2/6/2014,2/6/2014,23.5,99,FALSE,TRUE,138,2014
Silvy van Kuijk,HARPIA_20140206_073000.wav,2/6/2014,"Harpia/4, 200",Harpia,"4, 200",Howler,0000-01-01 07:35:03,0:01:36,Complete,2,Rain,1,NA,NA,2/6/2014,2014,0000-01-01 07:30:00,303,0000-01-01 07:36:39,FALSE,FALSE,"D:/John_Blake_Data/Harpia 2014/4, 200/6 Feb 2014",6-Feb-14,88.28475538,91.61746309,88.90831533,Waxing,23.5625,24.20833333,23.5,2/6/2014,2/6/2014,23.5,99,FALSE,TRUE,96,2014
Silvy van Kuijk,HARPIA_20140206_074500.wav,2/6/2014,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 07:46:21,NA,NA,NA,Drizzle,1,NA,Beautiful example of thunder in spectrogram at 03:35,2/6/2014,2014,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/4, 200/6 Feb 2014",6-Feb-14,80.61681436,89.96944273,89.43375027,Waxing,23.5625,24.20833333,23.5,2/6/2014,2/6/2014,23.5,99,FALSE,FALSE,NA,2014
Silvy van Kuijk,HARPIA_20140206_080000.wav,2/6/2014,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 08:02:37,NA,NA,NA,Rain,1,NA,NA,2/6/2014,2014,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/4, 200/6 Feb 2014",6-Feb-14,94.2927594,95.68848181,90.07951488,Waxing,23.5625,24.20833333,23.5,2/6/2014,2/6/2014,23.5,99,FALSE,FALSE,NA,2014
Silvy van Kuijk,HARPIA_20140207_054500.wav,2/7/2014,"Harpia/4, 200",Harpia,"4, 200",Howler,0000-01-01 05:49:15,0:05:45,End,3,Dry,1,NA,NA,2/7/2014,2014,0000-01-01 05:45:00,255,0000-01-01 05:55:00,FALSE,TRUE,"D:/John_Blake_Data/Harpia 2014/4, 200/7 Feb 2014",7-Feb-14,78.4955913,110.3569239,110.3540941,Waxing,24.25,22.95833333,22.5,2/7/2014,2/7/2014,22.5,100,FALSE,TRUE,345,2014
Silvy van Kuijk,HARPIA_20140207_060000.wav,2/7/2014,"Harpia/4, 200",Harpia,"4, 200",Howler,0000-01-01 06:00:00,0:10:00,"Start, End",3,Dry,1,NA,NA,2/7/2014,2014,0000-01-01 06:00:00,0,0000-01-01 06:10:00,TRUE,TRUE,"D:/John_Blake_Data/Harpia 2014/4, 200/7 Feb 2014",7-Feb-14,NA,NA,NA,Waxing,24.25,22.95833333,22.5,2/7/2014,2/7/2014,22.5,100,FALSE,TRUE,600,2014
Silvy van Kuijk,HARPIA_20140207_061500.wav,2/7/2014,"Harpia/4, 200",Harpia,"4, 200",Howler,0000-01-01 06:15:00,0:03:49,"Start, End",3,Dry,1,NA,Woollie chirps!,2/7/2014,2014,0000-01-01 06:15:00,0,0000-01-01 06:18:49,TRUE,FALSE,"D:/John_Blake_Data/Harpia 2014/4, 200/7 Feb 2014",7-Feb-14,NA,NA,NA,Waxing,24.25,22.95833333,22.5,2/7/2014,2/7/2014,22.5,100,FALSE,TRUE,229,2014
Silvy van Kuijk,HARPIA_20140207_063000.wav,2/7/2014,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 06:32:20,NA,NA,NA,Dry,1,NA,"Woollies making soft trill calls nearby. Lots of vocal activity, cool spectrogram!",2/7/2014,2014,0000-01-01 06:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/4, 200/7 Feb 2014",7-Feb-14,74.14861263,94.57118368,94.53161212,Waxing,24.25,22.95833333,22.5,2/7/2014,2/7/2014,22.5,100,FALSE,FALSE,NA,2014
Silvy van Kuijk,HARPIA_20140207_064500.wav,2/7/2014,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 06:48:38,NA,NA,NA,Dry,1,NA,Woollies nearby,2/7/2014,2014,0000-01-01 06:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/4, 200/7 Feb 2014",7-Feb-14,96.12936364,115.9706014,115.9253198,Waxing,24.25,22.95833333,22.5,2/7/2014,2/7/2014,22.5,100,FALSE,FALSE,NA,2014
Silvy van Kuijk,HARPIA_20140207_070000.wav,2/7/2014,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 07:01:35,NA,NA,NA,Dry,1,NA,Tamarins? Not sure. Also still occasional woollies.,2/7/2014,2014,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/4, 200/7 Feb 2014",7-Feb-14,79.20325809,111.9199323,111.9176088,Waxing,24.25,22.95833333,22.5,2/7/2014,2/7/2014,22.5,100,FALSE,FALSE,NA,2014
Silvy van Kuijk,HARPIA_20140207_071500.wav,2/7/2014,"Harpia/4, 200",Harpia,"4, 200",Howler,0000-01-01 07:15:48,0:09:12,End,3,Dry,1,NA,"Woollies still around. Howlers are pretty close, I'd say almost distance score 2. Hear boat pass in last minute of recording.",2/7/2014,2014,0000-01-01 07:15:00,48,0000-01-01 07:25:00,FALSE,TRUE,"D:/John_Blake_Data/Harpia 2014/4, 200/7 Feb 2014",7-Feb-14,NA,NA,NA,Waxing,24.25,22.95833333,22.5,2/7/2014,2/7/2014,22.5,100,FALSE,TRUE,552,2014
Silvy van Kuijk,HARPIA_20140207_073000.wav,2/7/2014,"Harpia/4, 200",Harpia,"4, 200",Howler,0000-01-01 07:30:00,0:04:18,Start,3,Dry,1,NA,"Woollies still around, boat in second half of recording, off and on.",2/7/2014,2014,0000-01-01 07:30:00,0,0000-01-01 07:34:18,TRUE,FALSE,"D:/John_Blake_Data/Harpia 2014/4, 200/7 Feb 2014",7-Feb-14,NA,NA,NA,Waxing,24.25,22.95833333,22.5,2/7/2014,2/7/2014,22.5,100,FALSE,TRUE,258,2014
Silvy van Kuijk,HARPIA_20140207_074500.wav,2/7/2014,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 07:47:01,NA,NA,NA,Dry,1,NA,NA,2/7/2014,2014,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/4, 200/7 Feb 2014",7-Feb-14,74.54450749,113.8450079,113.8444977,Waxing,24.25,22.95833333,22.5,2/7/2014,2/7/2014,22.5,100,FALSE,FALSE,NA,2014
Silvy van Kuijk,HARPIA_20140207_080000.wav,2/7/2014,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 08:04:30,NA,NA,NA,Dry,1,NA,NA,2/7/2014,2014,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/4, 200/7 Feb 2014",7-Feb-14,76.46450461,110.8972365,110.8956715,Waxing,24.25,22.95833333,22.5,2/7/2014,2/7/2014,22.5,100,FALSE,FALSE,NA,2014
Silvy van Kuijk,HARPIA_20140208_054500.wav,2/8/2014,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 05:46:01,NA,NA,NA,Drizzle,1,NA,NA,2/8/2014,2014,0000-01-01 05:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/4, 200/8 Feb 2014",8-Feb-14,80.76376351,102.3884059,102.3584335,Waxing,24.16666667,23.375,22.5,2/8/2014,2/8/2014,23,99.5,FALSE,FALSE,NA,2014
Silvy van Kuijk,HARPIA_20140208_060000.wav,2/8/2014,"Harpia/4, 200",Harpia,"4, 200",Howler,0000-01-01 06:00:00,0:02:03,"Start, End",2,Rain,1,NA,"I actually think these are 2 or even 3 howler groups calling. I can hear one group in each channel. Howlers were calling upon start of file, but I think they keep calling once the rain is too powerful to see/hear.",2/8/2014,2014,0000-01-01 06:00:00,0,0000-01-01 06:02:03,TRUE,FALSE,"D:/John_Blake_Data/Harpia 2014/4, 200/8 Feb 2014",8-Feb-14,NA,NA,NA,Waxing,24.16666667,23.375,22.5,2/8/2014,2/8/2014,23,99.5,FALSE,TRUE,123,2014
Silvy van Kuijk,HARPIA_20140208_061500.wav,2/8/2014,"Harpia/4, 200",Harpia,"4, 200",None,0000-01-01 06:20:22,NA,NA,NA,Rain,1,NA,NA,2/8/2014,2014,0000-01-01 06:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/4, 200/8 Feb 2014",8-Feb-14,101.7219296,108.3460712,107.2811192,Waxing,24.16666667,23.375,22.5,2/8/2014,2/8/2014,23,99.5,FALSE,FALSE,NA,2014
