Analyst,FileName,Date,RecordingLocation,PrimateSpecies,CallOnset,CallDuration,CallCompletion,CallDistance,Rain,UndergradComments,SilvyComments
Silvy van Kuijk,HARPIA_20170224_060000,2/24/2017,"Harpia, 9, 800",Howler,6:00:00,0:10:00,"Start, End",4,Dry,,
Silvy van Kuijk,HARPIA_20170224_061500,2/24/2017,"Harpia, 9, 800",Howler,6:15:00,0:07:15,Start,4,Dry,,
Silvy van Kuijk,HARPIA_20170224_063000,2/24/2017,"Harpia, 9, 800",None,,,,,Dry,,Woollies moving through trees around recorder
Silvy van Kuijk,HARPIA_20170224_064500,2/24/2017,"Harpia, 9, 800",None,,,,,Dry,,
Silvy van Kuijk,HARPIA_20170224_070000,2/24/2017,"Harpia, 9, 800",None,,,,,Dry,,
Silvy van Kuijk,HARPIA_20170224_071500,2/24/2017,"Harpia, 9, 800",None,,,,,Dry,,
Silvy van Kuijk,HARPIA_20170224_073000,2/24/2017,"Harpia, 9, 800",None,,,,,Dry,,
Silvy van Kuijk,HARPIA_20170224_074500,2/24/2017,"Harpia, 9, 800",None,,,,,Dry,,
Silvy van Kuijk,HARPIA_20170224_080000,2/24/2017,"Harpia, 9, 800",None,,,,,Dry,,
Silvy van Kuijk,PUMA_20140208_054500,2/8/2014,"Puma, -1, 200",None,,,,,Rain,,
Silvy van Kuijk,PUMA_20140208_060000,2/8/2014,"Puma, -1, 200",None,,,,,Rain,,
Silvy van Kuijk,PUMA_20140208_061500,2/8/2014,"Puma, -1, 200",None,,,,,Rain,,HEAVY rain
Silvy van Kuijk,PUMA_20140208_063000,2/8/2014,"Puma, -1, 200",None,,,,,Rain,,
Silvy van Kuijk,PUMA_20140208_064500,2/8/2014,"Puma, -1, 200",None,,,,,Rain,,
Silvy van Kuijk,PUMA_20140208_070000,2/8/2014,"Puma, -1, 200",None,,,,,Rain,,
Silvy van Kuijk,PUMA_20140208_071500,2/8/2014,"Puma, -1, 200",None,,,,,Rain,,
Silvy van Kuijk,PUMA_20140208_073000,2/8/2014,"Puma, -1, 200",None,,,,,Rain,,
Silvy van Kuijk,PUMA_20140208_074500,2/8/2014,"Puma, -1, 200",None,,,,,Rain,,
Silvy van Kuijk,PUMA_20140208_080000,2/8/2014,"Puma, -1, 200",None,,,,,Rain,,
Silvy van Kuijk,PUMA_20140209_054500,2/9/2014,"Puma, -1, 200",None,,,,,Drizzle,,Cool bird call at 4:25. Trumpeter or something??
Silvy van Kuijk,PUMA_20140209_060000,2/9/2014,"Puma, -1, 200",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20140209_061500,2/9/2014,"Puma, -1, 200",Howler,6:15:00,0:10:00,"Start, End",4,Drizzle,,
Silvy van Kuijk,PUMA_20140209_063000,2/9/2014,"Puma, -1, 200",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20140209_064500,2/9/2014,"Puma, -1, 200",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20140209_070000,2/9/2014,"Puma, -1, 200",Titi,7:02:03,0:07:57,End,4,Drizzle,,Likely more than 1 group calling - alternating
Silvy van Kuijk,PUMA_20140209_071500,2/9/2014,"Puma, -1, 200",Titi,7:15:00,0:08:36,Start,3,Dry,,
Silvy van Kuijk,PUMA_20140209_073000,2/9/2014,"Puma, -1, 200",None,,,,,Dry,,
Silvy van Kuijk,PUMA_20140209_074500,2/9/2014,"Puma, -1, 200",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20140209_080000,2/9/2014,"Puma, -1, 200",None,,,,,Rain,,
Silvy van Kuijk,PUMA_20140210_054500,2/10/2014,"Puma, -1, 200",None,,,,,Rain,,
Silvy van Kuijk,PUMA_20140210_060000,2/10/2014,"Puma, -1, 200",None,,,,,Rain,,
Silvy van Kuijk,PUMA_20140210_061500,2/10/2014,"Puma, -1, 200",None,,,,,Rain,,
Silvy van Kuijk,PUMA_20140210_063000,2/10/2014,"Puma, -1, 200",None,,,,,Rain,,
Silvy van Kuijk,PUMA_20140210_064500,2/10/2014,"Puma, -1, 200",None,,,,,Rain,,
Silvy van Kuijk,PUMA_20140210_070000,2/10/2014,"Puma, -1, 200",None,,,,,Rain,,
Silvy van Kuijk,PUMA_20140210_071500,2/10/2014,"Puma, -1, 200",None,,,,,Rain,,
Silvy van Kuijk,PUMA_20140210_073000,2/10/2014,"Puma, -1, 200",None,,,,,Rain,,
Silvy van Kuijk,PUMA_20140210_074500,2/10/2014,"Puma, -1, 200",None,,,,,Rain,,
Silvy van Kuijk,PUMA_20140210_080000,2/10/2014,"Puma, -1, 200",None,,,,,Rain,,
Silvy van Kuijk,PUMA_20140211_054500,2/11/2014,"Puma, -1, 200",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20140211_060000,2/11/2014,"Puma, -1, 200",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20140211_061500,2/11/2014,"Puma, -1, 200",Howler,6:15:25,0:02:56,Complete,3,Drizzle,,
Silvy van Kuijk,PUMA_20140211_063000,2/11/2014,"Puma, -1, 200",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20140211_064500,2/11/2014,"Puma, -1, 200",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20140211_070000,2/11/2014,"Puma, -1, 200",None,,,,,Dry,,
Silvy van Kuijk,PUMA_20140211_071500,2/11/2014,"Puma, -1, 200",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20140211_073000,2/11/2014,"Puma, -1, 200",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20140211_074500,2/11/2014,"Puma, -1, 200",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20140211_080000,2/11/2014,"Puma, -1, 200",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20140212_054500,2/12/2014,"Puma, -1, 200",None,,,,,Rain,,
Silvy van Kuijk,PUMA_20140212_060000,2/12/2014,"Puma, -1, 200",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20140212_061500,2/12/2014,"Puma, -1, 200",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20140212_063000,2/12/2014,"Puma, -1, 200",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20140212_064500,2/12/2014,"Puma, -1, 200",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20140212_070000,2/12/2014,"Puma, -1, 200",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20140212_071500,2/12/2014,"Puma, -1, 200",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20140212_073000,2/12/2014,"Puma, -1, 200",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20140212_074500,2/12/2014,"Puma, -1, 200",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20140212_080000,2/12/2014,"Puma, -1, 200",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20140213_054500,2/13/2014,"Puma, 4,400",None,,,,,Dry,,
Silvy van Kuijk,PUMA_20140213_060000,2/13/2014,"Puma, 4,400",None,,,,,Dry,,
Silvy van Kuijk,PUMA_20140213_061500,2/13/2014,"Puma, 4,400",None,,,,,Dry,,Spider monkey loud calls
Silvy van Kuijk,PUMA_20140213_063000,2/13/2014,"Puma, 4,400",None,,,,,Dry,,
Silvy van Kuijk,PUMA_20140213_064500,2/13/2014,"Puma, 4,400",None,,,,,Dry,,Spider monkey loud calls
Silvy van Kuijk,PUMA_20140213_070000,2/13/2014,"Puma, 4,400",None,,,,,Dry,,
Silvy van Kuijk,PUMA_20140213_071500,2/13/2014,"Puma, 4,400",None,,,,,Dry,,
Silvy van Kuijk,PUMA_20140213_073000,2/13/2014,"Puma, 4,400",None,,,,,Dry,,Some clear spider monkey calls starting 5:35. 
Silvy van Kuijk,PUMA_20140213_074500,2/13/2014,"Puma, 4,400",None,,,,,Dry,,
Silvy van Kuijk,PUMA_20140213_080000,2/13/2014,"Puma, 4,400",None,,,,,Dry,,
Silvy van Kuijk,PUMA_20140214_054500,2/14/2014,"Puma, 4,400",Howler,5:48:40,0:06:20,End,4,Dry,,
Silvy van Kuijk,PUMA_20140214_060000,2/14/2014,"Puma, 4,400",Howler,6:00:00,0:10:00,"Start, End",4,Dry,,
Silvy van Kuijk,PUMA_20140214_061500,2/14/2014,"Puma, 4,400",Howler,6:15:00,0:03:05,Start,4,Dry,,
Silvy van Kuijk,PUMA_20140214_063000,2/14/2014,"Puma, 4,400",None,,,,,Dry,,
Silvy van Kuijk,PUMA_20140214_064500,2/14/2014,"Puma, 4,400",Howler,6:45:00,0:07:43,Start,4,Dry,,Spider monkey at 08:50
Silvy van Kuijk,PUMA_20140214_070000,2/14/2014,"Puma, 4,400",None,,,,,Dry,,
Silvy van Kuijk,PUMA_20140214_071500,2/14/2014,"Puma, 4,400",None,,,,,Dry,,Spider monkey calls starting at 02:07
Silvy van Kuijk,PUMA_20140214_073000,2/14/2014,"Puma, 4,400",None,,,,,Dry,,Helicopter/plane flying over
Silvy van Kuijk,PUMA_20140214_074500,2/14/2014,"Puma, 4,400",None,,,,,Dry,,Nice spider monkey call + response at 03:43
Silvy van Kuijk,PUMA_20140214_080000,2/14/2014,"Puma, 4,400",None,,,,,Dry,,
Silvy van Kuijk,PUMA_20140205_054500,2/5/2014,"Puma, 6,0",None,,,,,Rain,,
Silvy van Kuijk,PUMA_20140205_060000,2/5/2014,"Puma, 6,0",Howler,6:01:30,0:08:30,End,4,Drizzle,,
Silvy van Kuijk,PUMA_20140205_061500,2/5/2014,"Puma, 6,0",Howler,6:15:00,0:10:00,"Start, End",4,Drizzle,,
Silvy van Kuijk,PUMA_20140205_063000,2/5/2014,"Puma, 6,0",Titi,6:32:49,0:07:11,End,4,Drizzle,,"Really faint, but off and on calling throughout most of recording."
Silvy van Kuijk,PUMA_20140205_063000,2/5/2014,"Puma, 6,0",Titi,6:34:45,0:03:44,Complete,3,Drizzle,,
Silvy van Kuijk,PUMA_20140205_064500,2/5/2014,"Puma, 6,0",Titi,6:45:00,0:09:10,Start,4,Drizzle,,
Silvy van Kuijk,PUMA_20140205_070000,2/5/2014,"Puma, 6,0",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20140205_071500,2/5/2014,"Puma, 6,0",Titi,7:15:05,0:05:37,Complete,4,Drizzle,,
Silvy van Kuijk,PUMA_20140205_073000,2/5/2014,"Puma, 6,0",Titi,7:30:00,0:10:00,"Start, End",4,Dry,,
Silvy van Kuijk,PUMA_20140205_074500,2/5/2014,"Puma, 6,0",Titi,7:53:10,0:01:05,Complete,4,Dry,,
Silvy van Kuijk,PUMA_20140205_080000,2/5/2014,"Puma, 6,0",Titi,8:02:49,0:01:51,Complete,4,Dry,,
Silvy van Kuijk,PUMA_20140206_054500,2/6/2014,"Puma, 6,0",Titi,5:48:27,0:03:28,Complete,4,Dry,,
Silvy van Kuijk,PUMA_20140206_054500,2/6/2014,"Puma, 6,0",Howler,5:46:03,0:08:57,End,4,Dry,,
Silvy van Kuijk,PUMA_20140206_060000,2/6/2014,"Puma, 6,0",Howler,6:00:00,0:10:00,"Start, End",4,Dry,,"John is at the recorders, naming the birds he hears."
Silvy van Kuijk,PUMA_20140206_061500,2/6/2014,"Puma, 6,0",None,,,,,Dry,,Spider monkey at 2:55. There is some soft chatter later on too.
Silvy van Kuijk,PUMA_20140206_063000,2/6/2014,"Puma, 6,0",None,,,,,Dry,,Beautiful recording!
Silvy van Kuijk,PUMA_20140206_064500,2/6/2014,"Puma, 6,0",Titi,6:45:08,0:09:52,End,3,Dry,,
Silvy van Kuijk,PUMA_20140206_070000,2/6/2014,"Puma, 6,0",None,,,,,Dry,,
Silvy van Kuijk,PUMA_20140206_071500,2/6/2014,"Puma, 6,0",Titi,7:15:00,0:01:26,Start,4,Dry,,Distant duet
Silvy van Kuijk,PUMA_20140206_071500,2/6/2014,"Puma, 6,0",Titi,7:24:42,0:00:08,Complete,4,Dry,,Two short burst gobbles
Silvy van Kuijk,PUMA_20140206_073000,2/6/2014,"Puma, 6,0",None,,,,,Dry,,
Silvy van Kuijk,PUMA_20140206_074500,2/6/2014,"Puma, 6,0",None,,,,,Dry,,Heavy thunder
Silvy van Kuijk,PUMA_20140206_080000,2/6/2014,"Puma, 6,0",None,,,,,Dry,,Someone moving around near recorder.
Silvy van Kuijk,PUMA_20140207_054500,2/7/2014,"Puma, 6,0",None,,,,,Dry,,
Silvy van Kuijk,PUMA_20140207_060000,2/7/2014,"Puma, 6,0",None,,,,4,Dry,,
Silvy van Kuijk,PUMA_20140207_061500,2/7/2014,"Puma, 6,0",Howler,6:15:00,0:04:04,Start,4,Dry,,
Silvy van Kuijk,PUMA_20140207_061500,2/7/2014,"Puma, 6,0",Titi,6:19:04,0:05:46,Complete,4,Dry,,
Silvy van Kuijk,PUMA_20140207_063000,2/7/2014,"Puma, 6,0",Titi,6:30:03,0:02:55,Complete,4,Dry,,
Silvy van Kuijk,PUMA_20140207_064500,2/7/2014,"Puma, 6,0",Titi,6:45:00,0:09:54,Start,4,Dry,,
Silvy van Kuijk,PUMA_20140207_070000,2/7/2014,"Puma, 6,0",None,,,,,Dry,,Clear spider monkey calls (looks a bit like titi calls).
Silvy van Kuijk,PUMA_20140207_071500,2/7/2014,"Puma, 6,0",Titi,7:15:00,0:03:24,Start,4,Dry,,
Silvy van Kuijk,PUMA_20140207_073000,2/7/2014,"Puma, 6,0",None,,,,,Dry,,
Silvy van Kuijk,PUMA_20140207_074500,2/7/2014,"Puma, 6,0",Titi,7:50:00,0:01:34,Complete,4,Dry,,
Silvy van Kuijk,PUMA_20140207_074500,2/7/2014,"Puma, 6,0",Titi,7:52:29,0:02:31,End,2,Dry,,
Silvy van Kuijk,PUMA_20140207_080000,2/7/2014,"Puma, 6,0",Titi,8:01:22,0:05:48,Complete,4,Dry,,
Silvy van Kuijk,PUMA_20150214_054500,2/14/2015,"Puma, -2,400",None,,,,,Rain,,
Silvy van Kuijk,PUMA_20150214_060000,2/14/2015,"Puma, -2,400",None,,,,,Rain,,
Silvy van Kuijk,PUMA_20150214_061500,2/14/2015,"Puma, -2,400",Howler,6:16:06,0:06:52,Complete,4,Drizzle,,
Silvy van Kuijk,PUMA_20150214_063000,2/14/2015,"Puma, -2,400",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20150214_064500,2/14/2015,"Puma, -2,400",Howler,6:45:05,0:09:55,End,4,Drizzle,,
Silvy van Kuijk,PUMA_20150214_070000,2/14/2015,"Puma, -2,400",Howler,7:00:07,0:00:45,Complete,4,Dry,,
Silvy van Kuijk,PUMA_20150214_071500,2/14/2015,"Puma, -2,400",None,,,,,Dry,,
Silvy van Kuijk,PUMA_20150214_073000,2/14/2015,"Puma, -2,400",Howler,7:15:00,0:08:07,Start,4,Dry,,
Silvy van Kuijk,PUMA_20150214_074500,2/14/2015,"Puma, -2,400",None,,,,,Dry,,"Lots of stuff (fuirts? flowers?) falling from tree, but seemingly dry."
Silvy van Kuijk,PUMA_20150214_080000,2/14/2015,"Puma, -2,400",None,,,,,Dry,,
Silvy van Kuijk,PUMA_20150215_054500,2/15/2015,"Puma, -2,400",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20150215_060000,2/15/2015,"Puma, -2,400",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20150215_061500,2/15/2015,"Puma, -2,400",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20150215_063000,2/15/2015,"Puma, -2,400",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20150215_064500,2/15/2015,"Puma, -2,400",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20150215_070000,2/15/2015,"Puma, -2,400",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20150215_071500,2/15/2015,"Puma, -2,400",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20150215_073000,2/15/2015,"Puma, -2,400",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20150215_074500,2/15/2015,"Puma, -2,400",Howler,7:46:51,0:01:23,Complete,2,Drizzle,,
Silvy van Kuijk,PUMA_20150215_080000,2/15/2015,"Puma, -2,400",None,,,,,Drizzle,,
Silvy van Kuijk,PUMA_20150218_054500,2/18/2015,"Puma, 0,800",Howler,5:47:17,0:02:57,Complete,4,Dry,,
Silvy van Kuijk,PUMA_20150218_060000,2/18/2015,"Puma, 0,800",Howler,6:22:59,0:01:36,Complete,3,Dry,,
Silvy van Kuijk,PUMA_20150218_061500,2/18/2015,"Puma, 0,800",None,,,,,Dry,,
Silvy van Kuijk,PUMA_20150218_063000,2/18/2015,"Puma, 0,800",None,,,,,Dry,,
Silvy van Kuijk,PUMA_20150218_064500,2/18/2015,"Puma, 0,800",None,,,,,Dry,,
Silvy van Kuijk,PUMA_20150218_070000,2/18/2015,"Puma, 0,800",None,,,,,Dry,,
Silvy van Kuijk,PUMA_20150218_071500,2/18/2015,"Puma, 0,800",None,,,,,Dry,,
Silvy van Kuijk,PUMA_20150218_073000,2/18/2015,"Puma, 0,800",None,,,,,Dry,,
Silvy van Kuijk,PUMA_20150218_074500,2/18/2015,"Puma, 0,800",None,,,,,Dry,,
Silvy van Kuijk,PUMA_20150218_080000,2/18/2015,"Puma, 0,800",None,,,,,Dry,,
