Analyst,FileName,StartTime,Date,RecordingLocation,PrimateSpecies,CallOnset,CallDuration,CallCompletion,CallDistance,Rain,UndergradComments,SilvysComments,LunarPhase,TodayAverageTemp,LastnightAverageTemp,LastnightMinTemp,TempAtHour,HumidityAtHour
Silvy van Kuijk,HARPIA_20130215_060000,60000,2/15/2013,"Harpia, 4, 200",Spider,6:07:11,0:00:04,Complete,2,Dry,,Spider monkeys! Though I think I hear woollies too?,Waxing,24.4375,24.375,23.5,26,97.5
Silvy van Kuijk,HARPIA_20130215_060000,60000,2/15/2013,"Harpia, 4, 200",Spider,6:08:42,0:00:08,Complete,2,Dry,,,Waxing,24.4375,24.375,23.5,26,97.5
Silvy van Kuijk,HARPIA_20130215_061500,61500,2/15/2013,"Harpia, 4, 200",Howler,6:16:40,,"Start, ",4,Dry,,This spider monkey loud call is followed by something softer. A whinny?,Waxing,24.4375,24.375,23.5,28.5,91.5
Silvy van Kuijk,HARPIA_20130215_061500,61500,2/15/2013,"Harpia, 4, 200",Spider,6:15:12,0:00:07,Complete,2,Dry,,This spider monkey loud call is followed by something softer. A whinny?,Waxing,24.4375,24.375,23.5,28.5,91.5
Silvy van Kuijk,HARPIA_20130215_061500,61500,2/15/2013,"Harpia, 4, 200",Spider,6:15:12,0:00:07,Complete,2,Dry,,,Waxing,24.4375,24.375,23.5,28.5,91.5
Silvy van Kuijk,HARPIA_20130215_061500,61500,2/15/2013,"Harpia, 4, 200",Spider,6:16:56,0:00:06,Complete,2,Dry,,,Waxing,24.4375,24.375,23.5,28.5,91.5
Silvy van Kuijk,HARPIA_20130215_061500,61500,2/15/2013,"Harpia, 4, 200",Spider,6:17:50,0:00:07,Complete,3,Dry,,,Waxing,24.4375,24.375,23.5,28.5,91.5
Silvy van Kuijk,HARPIA_20130215_061500,61500,2/15/2013,"Harpia, 4, 200",Spider,6:18:16,0:00:06,Complete,3,Dry,,Sounds differnt than other loud calls. ,Waxing,24.4375,24.375,23.5,28.5,91.5
Silvy van Kuijk,HARPIA_20130215_061500,61500,2/15/2013,"Harpia, 4, 200",Spider,6:19:06,0:00:16,Complete,3,Dry,,,Waxing,24.4375,24.375,23.5,28.5,91.5
Silvy van Kuijk,HARPIA_20130215_061500,61500,2/15/2013,"Harpia, 4, 200",Spider,6:20:12,0:00:04,Complete,3,Dry,,,Waxing,24.4375,24.375,23.5,28.5,91.5
Silvy van Kuijk,HARPIA_20130215_061500,61500,2/15/2013,"Harpia, 4, 200",Spider,6:21:02,0:00:05,Complete,3,Dry,,,Waxing,24.4375,24.375,23.5,28.5,91.5
Silvy van Kuijk,HARPIA_20130215_061500,61500,2/15/2013,"Harpia, 4, 200",Spider,6:23:16,0:00:06,Complete,3,Dry,,,Waxing,24.4375,24.375,23.5,28.5,91.5
Silvy van Kuijk,HARPIA_20130215_061500,61500,2/15/2013,"Harpia, 4, 200",Spider,6:23:46,0:00:04,Complete,3,Dry,,,Waxing,24.4375,24.375,23.5,28.5,91.5
Silvy van Kuijk,HARPIA_20130215_061500,61500,2/15/2013,"Harpia, 4, 200",Spider,6:24:18,0:00:05,Complete,3,Dry,,"Really cool recording with loads going on. Spider monkey loud calls, woolly chirps, tons of birds.",Waxing,24.4375,24.375,23.5,28.5,91.5
Silvy van Kuijk,HARPIA_20130215_063000,63000,2/15/2013,"Harpia, 4, 200",None,,,,NA,Dry,,Some woolly calls at 1:13.,Waxing,24.4375,24.375,23.5,26.5,91.5
Silvy van Kuijk,HARPIA_20130215_064500,64500,2/15/2013,"Harpia, 4, 200",Howler,6:54:04,0:00:09,Complete,3,Dry,,Wind picks up at last 1/3 of recording. Short howler roar of 9 seconds towards the end of recording.,Waxing,24.4375,24.375,23.5,25,96.5
Silvy van Kuijk,HARPIA_20130215_070000,70000,2/15/2013,"Harpia, 4, 200",None,,,,NA,Rain,,Thunder at 07:18,Waxing,24.4375,24.375,23.5,22.5,100
Silvy van Kuijk,HARPIA_20130215_071500,71500,2/15/2013,"Harpia, 4, 200",None,,,,NA,Rain,,Thunder at 7:31,Waxing,24.4375,24.375,23.5,22.5,100
Silvy van Kuijk,HARPIA_20130215_073000,73000,2/15/2013,"Harpia, 4, 200",None,,,,NA,Rain,,Thunder at 9:09,Waxing,24.4375,24.375,23.5,22.5,100
Silvy van Kuijk,HARPIA_20130215_074500,74500,2/15/2013,"Harpia, 4, 200",None,,,,NA,Rain,,"Thunder at 1:30, 2:50, 4:07, 4:55. I think I hear howlers while ot rains too, really far away.",Waxing,24.4375,24.375,23.5,22.5,100
Silvy van Kuijk,HARPIA_20130215_080000,80000,2/15/2013,"Harpia, 4, 200",Howler,8:00:42,0:09:18,End,3,Rain,,,Waxing,24.4375,24.375,23.5,22.5,100
Silvy van Kuijk,HARPIA_20130216_054500,54500,2/16/2013,"Harpia, 4, 200",None,,,,NA,Drizzle,,,Waxing,22.9375,22.95833333,22,22.5,100
Silvy van Kuijk,HARPIA_20130216_060000,60000,2/16/2013,"Harpia, 4, 200",Titi,6:00:04,0:03:00,Start,3,Drizzle,,,Waxing,22.9375,22.95833333,22,25.5,97.5
Silvy van Kuijk,HARPIA_20130216_061500,61500,2/16/2013,"Harpia, 4, 200",None,,,,NA,Dry,,,Waxing,22.9375,22.95833333,22,28,90
Silvy van Kuijk,HARPIA_20130216_063000,63000,2/16/2013,"Harpia, 4, 200",None,,,,NA,Drizzle,,Some howlers really far away.,Waxing,22.9375,22.95833333,22,28.5,90.5
Silvy van Kuijk,HARPIA_20130216_064500,64500,2/16/2013,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,22.9375,22.95833333,22,27.5,92
Silvy van Kuijk,HARPIA_20130216_070000,70000,2/16/2013,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,22.9375,22.95833333,22,23.5,98
Silvy van Kuijk,HARPIA_20130216_071500,71500,2/16/2013,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,22.9375,22.95833333,22,23,99.5
Silvy van Kuijk,HARPIA_20130216_073000,73000,2/16/2013,"Harpia, 4, 200",None,,,,NA,Rain,,"Rain getting slightly less heavy, you can see some insect activity about 6 minutes in.",Waxing,22.9375,22.95833333,22,23,99.5
Silvy van Kuijk,HARPIA_20130216_074500,74500,2/16/2013,"Harpia, 4, 200",None,,,,NA,Rain,,Rain gets much heavier again.,Waxing,22.9375,22.95833333,22,23,100
Silvy van Kuijk,HARPIA_20130216_080000,80000,2/16/2013,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,22.9375,22.95833333,22,22.5,100
Silvy van Kuijk,HARPIA_20130217_054500,54500,2/17/2013,"Harpia, 4, 200",None,,,,NA,Dry,,,Waxing,23.75,22.5,22,22.5,100
Silvy van Kuijk,HARPIA_20130217_060000,60000,2/17/2013,"Harpia, 4, 200",Capuchin,6:05:53,0:00:02,Complete,3,Dry,,,Waxing,23.75,22.5,22,24,99
Silvy van Kuijk,HARPIA_20130217_061500,61500,2/17/2013,"Harpia, 4, 200",None,,,,NA,Dry,,,Waxing,23.75,22.5,22,24,99.5
Silvy van Kuijk,HARPIA_20130217_063000,63000,2/17/2013,"Harpia, 4, 200",None,,,,NA,Dry,,,Waxing,23.75,22.5,22,25,99
Silvy van Kuijk,HARPIA_20130217_064500,64500,2/17/2013,"Harpia, 4, 200",None,,,,NA,Dry,,,Waxing,23.75,22.5,22,25.5,97
Silvy van Kuijk,HARPIA_20130217_070000,70000,2/17/2013,"Harpia, 4, 200",None,,,,NA,Dry,,,Waxing,23.75,22.5,22,23.5,100
Silvy van Kuijk,HARPIA_20130217_071500,71500,2/17/2013,"Harpia, 4, 200",None,,,,NA,Drizzle,,,Waxing,23.75,22.5,22,23,100
Silvy van Kuijk,HARPIA_20130217_073000,73000,2/17/2013,"Harpia, 4, 200",None,,,,NA,Drizzle,,,Waxing,23.75,22.5,22,23,99.5
Silvy van Kuijk,HARPIA_20130217_074500,74500,2/17/2013,"Harpia, 4, 200",None,,,,NA,Drizzle,,,Waxing,23.75,22.5,22,22.5,100
Silvy van Kuijk,HARPIA_20130217_080000,80000,2/17/2013,"Harpia, 4, 200",None,,,,NA,Drizzle,,,Waxing,23.75,22.5,22,22,100
Silvy van Kuijk,HARPIA_20130218_054500,54500,2/18/2013,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,24.33333333,23,22.5,22,100
Silvy van Kuijk,HARPIA_20130218_060000,60000,2/18/2013,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,24.33333333,23,22.5,23,100
Silvy van Kuijk,HARPIA_20130218_061500,61500,2/18/2013,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,24.33333333,23,22.5,23,100
Silvy van Kuijk,HARPIA_20130218_063000,63000,2/18/2013,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,24.33333333,23,22.5,23,100
Silvy van Kuijk,HARPIA_20130218_064500,64500,2/18/2013,"Harpia, 4, 200",None,,,,NA,Drizzle,,Woollie monkey alarm calls in distance,Waxing,24.33333333,23,22.5,23.5,100
Silvy van Kuijk,HARPIA_20130218_070000,70000,2/18/2013,"Harpia, 4, 200",None,,,,NA,Drizzle,,"Woollie monkey alarm calls, not too far away. At 4:38 good for analysis?",Waxing,24.33333333,23,22.5,22.5,100
Silvy van Kuijk,HARPIA_20130218_071500,71500,2/18/2013,"Harpia, 4, 200",None,,,,NA,Drizzle,,,Waxing,24.33333333,23,22.5,22,100
Silvy van Kuijk,HARPIA_20130218_073000,73000,2/18/2013,"Harpia, 4, 200",None,,,,NA,Drizzle,,Woollies near recorder,Waxing,24.33333333,23,22.5,22,100
Silvy van Kuijk,HARPIA_20130218_074500,74500,2/18/2013,"Harpia, 4, 200",None,,,,NA,Drizzle,,,Waxing,24.33333333,23,22.5,22,100
Silvy van Kuijk,HARPIA_20130218_080000,80000,2/18/2013,"Harpia, 4, 200",None,,,,NA,Drizzle,,,Waxing,24.33333333,23,22.5,22.5,100
Silvy van Kuijk,HARPIA_20130219_054500,54500,2/19/2013,"Harpia, 4, 200",None,,,,NA,Dry,,,Waxing,23.58333333,23.54166667,22.5,22,100
Silvy van Kuijk,HARPIA_20130219_060000,60000,2/19/2013,"Harpia, 4, 200",Titi,6:03:33,0:01:27,Complete,3,Drizzle,,"First four burst gobbles, fourth one immediately followed by short duet potentially from another group! Thunder in distance at 06:52",Waxing,23.58333333,23.54166667,22.5,24,100
Silvy van Kuijk,HARPIA_20130219_061500,61500,2/19/2013,"Harpia, 4, 200",None,,,,NA,Drizzle,,Thunder at 08:08,Waxing,23.58333333,23.54166667,22.5,25,99.5
Silvy van Kuijk,HARPIA_20130219_063000,63000,2/19/2013,"Harpia, 4, 200",None,,,,NA,Drizzle,,,Waxing,23.58333333,23.54166667,22.5,26.5,97
Silvy van Kuijk,HARPIA_20130219_064500,64500,2/19/2013,"Harpia, 4, 200",None,,,,NA,Drizzle,,,Waxing,23.58333333,23.54166667,22.5,25.5,95
Silvy van Kuijk,HARPIA_20130219_070000,70000,2/19/2013,"Harpia, 4, 200",None,,,,NA,Drizzle,,,Waxing,23.58333333,23.54166667,22.5,23,99.5
Silvy van Kuijk,HARPIA_20130219_071500,71500,2/19/2013,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,23.58333333,23.54166667,22.5,22.5,100
Silvy van Kuijk,HARPIA_20130219_073000,73000,2/19/2013,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,23.58333333,23.54166667,22.5,22.5,100
Silvy van Kuijk,HARPIA_20130219_074500,74500,2/19/2013,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,23.58333333,23.54166667,22.5,22.5,100
Silvy van Kuijk,HARPIA_20130219_080000,80000,2/19/2013,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,23.58333333,23.54166667,22.5,22.5,100
Silvy van Kuijk,HARPIA_20130220_054500,54500,2/20/2013,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,22.70833333,23.33333333,22,22.5,100
Silvy van Kuijk,HARPIA_20130220_060000,60000,2/20/2013,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,22.70833333,23.33333333,22,23.5,100
Silvy van Kuijk,HARPIA_20130220_061500,61500,2/20/2013,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,22.70833333,23.33333333,22,23.5,100
Silvy van Kuijk,HARPIA_20130220_063000,63000,2/20/2013,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,22.70833333,23.33333333,22,23.5,99.5
Silvy van Kuijk,HARPIA_20130220_064500,64500,2/20/2013,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,22.70833333,23.33333333,22,23.5,99.5
Silvy van Kuijk,HARPIA_20130220_070000,70000,2/20/2013,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,22.70833333,23.33333333,22,22.5,100
Silvy van Kuijk,HARPIA_20130220_071500,71500,2/20/2013,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,22.70833333,23.33333333,22,22,100
Silvy van Kuijk,HARPIA_20130220_073000,73000,2/20/2013,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,22.70833333,23.33333333,22,22,100
Silvy van Kuijk,HARPIA_20130220_074500,74500,2/20/2013,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,22.70833333,23.33333333,22,22,100
Silvy van Kuijk,HARPIA_20130220_080000,80000,2/20/2013,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,22.70833333,23.33333333,22,22,100
Silvy van Kuijk,HARPIA_20130221_054500,54500,2/21/2013,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,23.39583333,22.45833333,22,22,100
Silvy van Kuijk,HARPIA_20130221_060000,60000,2/21/2013,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,23.39583333,22.45833333,22,23.5,100
Silvy van Kuijk,HARPIA_20130221_061500,61500,2/21/2013,"Harpia, 4, 200",None,,,,NA,Rain,,Some serious woolly monkey screaming going on at 3:45.,Waxing,23.39583333,22.45833333,22,24,100
Silvy van Kuijk,HARPIA_20130221_063000,63000,2/21/2013,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,23.39583333,22.45833333,22,24.5,100
Silvy van Kuijk,HARPIA_20130221_064500,64500,2/21/2013,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,23.39583333,22.45833333,22,24.5,100
Silvy van Kuijk,HARPIA_20130221_070000,70000,2/21/2013,"Harpia, 4, 200",None,,,,NA,Rain,,Woolly chirps. They must be resting right above recorder.,Waxing,23.39583333,22.45833333,22,22.5,100
Silvy van Kuijk,HARPIA_20130221_071500,71500,2/21/2013,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,23.39583333,22.45833333,22,22.5,100
Silvy van Kuijk,HARPIA_20130221_073000,73000,2/21/2013,"Harpia, 4, 200",None,,,,NA,Rain,,Nice woolly trill at 4:10,Waxing,23.39583333,22.45833333,22,22.5,100
Silvy van Kuijk,HARPIA_20130221_074500,74500,2/21/2013,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,23.39583333,22.45833333,22,22.5,100
Silvy van Kuijk,HARPIA_20130221_080000,80000,2/21/2013,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,23.39583333,22.45833333,22,22.5,100
Silvy van Kuijk,HARPIA_20130222_054500,54500,2/22/2013,"Harpia, 4, 200",None,,,,NA,Drizzle,,,Full,22.95833333,22.95833333,22.5,22,100
Silvy van Kuijk,HARPIA_20130222_060000,60000,2/22/2013,"Harpia, 4, 200",Titi,6:01:10,0:00:50,Complete,3,Drizzle,,Series of four BG's.,Full,22.95833333,22.95833333,22.5,25,100
Silvy van Kuijk,HARPIA_20130222_061500,61500,2/22/2013,"Harpia, 4, 200",None,,,,NA,Drizzle,,VERY clear noise from generator in bottom 200 Hz. Just after 1:00 someone walks by recorder. Likely John checking on recorders.,Full,22.95833333,22.95833333,22.5,27.5,94
Silvy van Kuijk,HARPIA_20130222_063000,63000,2/22/2013,"Harpia, 4, 200",None,,,,NA,Drizzle,,,Full,22.95833333,22.95833333,22.5,28.5,91
Silvy van Kuijk,HARPIA_20130222_064500,64500,2/22/2013,"Harpia, 4, 200",None,,,,NA,Drizzle,,,Full,22.95833333,22.95833333,22.5,28,90
Silvy van Kuijk,HARPIA_20130222_070000,70000,2/22/2013,"Harpia, 4, 200",None,,,,NA,Drizzle,,,Full,22.95833333,22.95833333,22.5,24,97
Silvy van Kuijk,HARPIA_20130222_071500,71500,2/22/2013,"Harpia, 4, 200",None,,,,NA,Drizzle,,,Full,22.95833333,22.95833333,22.5,23.5,99
Silvy van Kuijk,HARPIA_20130222_073000,73000,2/22/2013,"Harpia, 4, 200",None,,,,NA,Drizzle,,,Full,22.95833333,22.95833333,22.5,23.5,99.5
Silvy van Kuijk,HARPIA_20130222_074500,74500,2/22/2013,"Harpia, 4, 200",None,,,,NA,Drizzle,,Recording starts with passing passing helicopter. Clear pattern up to 150 Hz. ,Full,22.95833333,22.95833333,22.5,23.5,100
Silvy van Kuijk,HARPIA_20130222_080000,80000,2/22/2013,"Harpia, 4, 200",None,,,,NA,Drizzle,,,Full,22.95833333,22.95833333,22.5,23.5,100
Silvy van Kuijk,HARPIA_20130213_054500,54500,2/13/2013,"Harpia, 5, 800",None,,,,NA,Dry,,,New,24.45833333,23.79166667,23,23,100
Silvy van Kuijk,HARPIA_20130213_060000,60000,2/13/2013,"Harpia, 5, 800",Howler,6:00:00,0:10,"Start, End",4,Dry,,,New,24.45833333,23.79166667,23,25.5,94.5
Silvy van Kuijk,HARPIA_20130213_061500,61500,2/13/2013,"Harpia, 5, 800",Howler,6:15:00,0:03:20,Start,4,Dry,,,New,24.45833333,23.79166667,23,28.5,89.5
Silvy van Kuijk,HARPIA_20130213_063000,63000,2/13/2013,"Harpia, 5, 800",None,,,,NA,Dry,,,New,24.45833333,23.79166667,23,28,89
Silvy van Kuijk,HARPIA_20130213_064500,64500,2/13/2013,"Harpia, 5, 800",None,,,,NA,Dry,,,New,24.45833333,23.79166667,23,26,96
Silvy van Kuijk,HARPIA_20130213_070000,70000,2/13/2013,"Harpia, 5, 800",None,,,,NA,Dry,,,New,24.45833333,23.79166667,23,22,99
Silvy van Kuijk,HARPIA_20130213_071500,71500,2/13/2013,"Harpia, 5, 800",None,,,,NA,Dry,,,New,24.45833333,23.79166667,23,22.5,100
Silvy van Kuijk,HARPIA_20130213_073000,73000,2/13/2013,"Harpia, 5, 800",None,,,,NA,Dry,,,New,24.45833333,23.79166667,23,22.5,100
Silvy van Kuijk,HARPIA_20130213_074500,74500,2/13/2013,"Harpia, 5, 800",None,,,,NA,Dry,,,New,24.45833333,23.79166667,23,22.5,100
Silvy van Kuijk,HARPIA_20130213_080000,80000,2/13/2013,"Harpia, 5, 800",None,,,,NA,Dry,,,New,24.45833333,23.79166667,23,22.5,100
Silvy van Kuijk,HARPIA_20130214_054500,54500,2/14/2013,"Harpia, 5, 800",Howler,5:54:31,0:00:29,End,4,Dry,,,Waxing,25.16666667,23.5,22.5,22.5,100
Silvy van Kuijk,HARPIA_20130214_060000,60000,2/14/2013,"Harpia, 5, 800",Howler,6:00:00,0:08:05,Start,4,Dry,,,Waxing,25.16666667,23.5,22.5,22.5,100
Silvy van Kuijk,HARPIA_20130214_061500,61500,2/14/2013,"Harpia, 5, 800",Howler,6:15:00,0:10:00,"Start, End",4,Dry,,,Waxing,25.16666667,23.5,22.5,23,100
Silvy van Kuijk,HARPIA_20130214_063000,63000,2/14/2013,"Harpia, 5, 800",None,,,,NA,Dry,,,Waxing,25.16666667,23.5,22.5,23.5,100
Silvy van Kuijk,HARPIA_20130214_064500,64500,2/14/2013,"Harpia, 5, 800",Howler,6:45:00,0:10:00,"Start, End",4,Dry,,,Waxing,25.16666667,23.5,22.5,24.5,100
Silvy van Kuijk,HARPIA_20130214_070000,70000,2/14/2013,"Harpia, 5, 800",Howler,7:07:38,0:02:22,End,4,Dry,,Unintelligable male voice heard (faint) at start recording,Waxing,25.16666667,23.5,22.5,22,100
Silvy van Kuijk,HARPIA_20130214_071500,71500,2/14/2013,"Harpia, 5, 800",None,,,,NA,Dry,,,Waxing,25.16666667,23.5,22.5,22,100
Silvy van Kuijk,HARPIA_20130214_073000,73000,2/14/2013,"Harpia, 5, 800",Howler,7:30:00,0:00:45,Start,4,Dry,,,Waxing,25.16666667,23.5,22.5,22,100
Silvy van Kuijk,HARPIA_20130214_074500,74500,2/14/2013,"Harpia, 5, 800",None,,,,NA,Dry,,,Waxing,25.16666667,23.5,22.5,22,100
Silvy van Kuijk,HARPIA_20130214_080000,80000,2/14/2013,"Harpia, 5, 800",None,,,,NA,Dry,,Cool recording! Some early morning owls/toads/frogs perhaps?,Waxing,25.16666667,23.5,22.5,22.5,100
Silvy van Kuijk,HARPIA_20130211-054500,54500,2/11/2013,"Harpia, 8, 600",None,,,,NA,Rain,,,New,24.89583333,23,22.5,23,100
Silvy van Kuijk,HARPIA_20130211-060000,60000,2/11/2013,"Harpia, 8, 600",None,,,,NA,Rain,,,New,24.89583333,23,22.5,26.5,97
Silvy van Kuijk,HARPIA_20130211_061500,61500,2/11/2013,"Harpia, 8, 600",None,,,,NA,Rain,,,New,24.89583333,23,22.5,25.5,96.5
Silvy van Kuijk,HARPIA_20130211_063000,63000,2/11/2013,"Harpia, 8, 600",None,,,,NA,Rain,,,New,24.89583333,23,22.5,27,95
Silvy van Kuijk,HARPIA_20130211_064500,64500,2/11/2013,"Harpia, 8, 600",None,,,,NA,Rain,,,New,24.89583333,23,22.5,27,93
Silvy van Kuijk,HARPIA_20130211_070000,70000,2/11/2013,"Harpia, 8, 600",None,,,,NA,Rain,,,New,24.89583333,23,22.5,22.5,99.5
Silvy van Kuijk,HARPIA_20130211_071500,71500,2/11/2013,"Harpia, 8, 600",None,,,,NA,Rain,,,New,24.89583333,23,22.5,23,100
Silvy van Kuijk,HARPIA_20130211_073000,73000,2/11/2013,"Harpia, 8, 600",None,,,,NA,Drizzle,,,New,24.89583333,23,22.5,23,100
Silvy van Kuijk,HARPIA_20130211_074500,74500,2/11/2013,"Harpia, 8, 600",None,,,,NA,Drizzle,,,New,24.89583333,23,22.5,22.5,100
Silvy van Kuijk,HARPIA_20130211_080000,80000,2/11/2013,"Harpia, 8, 600",None,,,,NA,Drizzle,,,New,24.89583333,23,22.5,23,100
Silvy van Kuijk,HARPIA_20130212-054500,54500,2/12/2013,"Harpia, 8, 600",None,,,,NA,Dry,,,New,24.72916667,23.95833333,23,22.5,100
Silvy van Kuijk,HARPIA_20130212-060000,60000,2/12/2013,"Harpia, 8, 600",None,,,,NA,Dry,,Spectacular looking spectrogram! SO much activity above 1 kHz!,New,24.72916667,23.95833333,23,27,94
Silvy van Kuijk,HARPIA_20130212_061500,61500,2/12/2013,"Harpia, 8, 600",None,,,,NA,Dry,,,New,24.72916667,23.95833333,23,30,80
Silvy van Kuijk,HARPIA_20130212_063000,63000,2/12/2013,"Harpia, 8, 600",None,,,,NA,Dry,,,New,24.72916667,23.95833333,23,30,82
Silvy van Kuijk,HARPIA_20130212_064500,64500,2/12/2013,"Harpia, 8, 600",None,,,,NA,Dry,,,New,24.72916667,23.95833333,23,29.5,84
Silvy van Kuijk,HARPIA_20130212_070000,70000,2/12/2013,"Harpia, 8, 600",None,,,,NA,Dry,,,New,24.72916667,23.95833333,23,23.5,98
Silvy van Kuijk,HARPIA_20130212_071500,71500,2/12/2013,"Harpia, 8, 600",None,,,,NA,Dry,,,New,24.72916667,23.95833333,23,23.5,99.5
Silvy van Kuijk,HARPIA_20130212_073000,73000,2/12/2013,"Harpia, 8, 600",None,,,,NA,Dry,,,New,24.72916667,23.95833333,23,24,99.5
Silvy van Kuijk,HARPIA_20130212_074500,74500,2/12/2013,"Harpia, 8, 600",None,,,,NA,Dry,,,New,24.72916667,23.95833333,23,23.5,99.5
Silvy van Kuijk,HARPIA_20130212_080000,80000,2/12/2013,"Harpia, 8, 600",None,,,,NA,Dry,,,New,24.72916667,23.95833333,23,23,99.5
Silvy van Kuijk,HARPIA_20140206_054500,54500,2/6/2014,"Harpia, 4, 200",Howler,5:53:12,0:01:33,Complete,4,Drizzle,,,Waxing,23.5625,24.20833333,23.5,22.5,100
Silvy van Kuijk,HARPIA_20140206_054500,54500,2/6/2014,"Harpia, 4, 200",Howler,5:59:45,0:00:15,End,2,Drizzle,,,Waxing,23.5625,24.20833333,23.5,22.5,100
Silvy van Kuijk,HARPIA_20140206_060000,60000,2/6/2014,"Harpia, 4, 200",Howler,6:00:00,0:10:00,"Start, End",2,Drizzle,,,Waxing,23.5625,24.20833333,23.5,24,100
Silvy van Kuijk,HARPIA_20140206_061500,61500,2/6/2014,"Harpia, 4, 200",Howler,6:15:00,0:02:20,Start,3,Drizzle,,Some woolly chirps at start,Waxing,23.5625,24.20833333,23.5,26.5,97
Silvy van Kuijk,HARPIA_20140206_063000,63000,2/6/2014,"Harpia, 4, 200",Howler,6:31:34,0:08:16,Complete,4,Dry,,,Waxing,23.5625,24.20833333,23.5,27,93
Silvy van Kuijk,HARPIA_20140206_064500,64500,2/6/2014,"Harpia, 4, 200",Howler,6:45:00,0:10:00,"Start, End",4,Dry,,,Waxing,23.5625,24.20833333,23.5,27,92.5
Silvy van Kuijk,HARPIA_20140206_070000,70000,2/6/2014,"Harpia, 4, 200",None,,,,NA,Dry,,Quiet woolly chirps close to recorder at 03:02. ,Waxing,23.5625,24.20833333,23.5,23.5,100
Silvy van Kuijk,HARPIA_20140206_071500,71500,2/6/2014,"Harpia, 4, 200",Howler,7:22:52,0:02:08,End,3,Dry,,"Still dry, but I hear rain coming in quickly! ",Waxing,23.5625,24.20833333,23.5,23.5,100
Silvy van Kuijk,HARPIA_20140206_073000,73000,2/6/2014,"Harpia, 4, 200",Howler,7:30:00,0:02:18,Start,3,Rain,,,Waxing,23.5625,24.20833333,23.5,23.5,100
Silvy van Kuijk,HARPIA_20140206_073000,73000,2/6/2014,"Harpia, 4, 200",Howler,7:35:03,0:01:36,Complete,2,Rain,,,Waxing,23.5625,24.20833333,23.5,23.5,100
Silvy van Kuijk,HARPIA_20140206_074500,74500,2/6/2014,"Harpia, 4, 200",None,,,,NA,Drizzle,,Beautiful example of thunder in spectrogram at 03:35,Waxing,23.5625,24.20833333,23.5,23,100
Silvy van Kuijk,HARPIA_20140206_080000,80000,2/6/2014,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,23.5625,24.20833333,23.5,23.5,100
Silvy van Kuijk,HARPIA_20140207_054500,54500,2/7/2014,"Harpia, 4, 200",Howler,5:49:15,0:05:45,End,3,Dry,,,Waxing,24.25,22.95833333,22.5,23,100
Silvy van Kuijk,HARPIA_20140207_060000,60000,2/7/2014,"Harpia, 4, 200",Howler,6:00:00,0:10:00,"Start, End",3,Dry,,,Waxing,24.25,22.95833333,22.5,25.5,98
Silvy van Kuijk,HARPIA_20140207_061500,61500,2/7/2014,"Harpia, 4, 200",Howler,6:15:00,0:03:49,"Start, End",3,Dry,,Woollie chirps!,Waxing,24.25,22.95833333,22.5,25.5,100
Silvy van Kuijk,HARPIA_20140207_063000,63000,2/7/2014,"Harpia, 4, 200",None,,,,NA,Dry,,"Woollies making soft trill calls nearby. Lots of vocal activity, cool spectrogram!",Waxing,24.25,22.95833333,22.5,27.5,96.5
Silvy van Kuijk,HARPIA_20140207_064500,64500,2/7/2014,"Harpia, 4, 200",None,,,,NA,Dry,,Woollies nearby,Waxing,24.25,22.95833333,22.5,27,96
Silvy van Kuijk,HARPIA_20140207_070000,70000,2/7/2014,"Harpia, 4, 200",None,,,,NA,Dry,,Tamarins? Not sure. Also still occasional woollies.,Waxing,24.25,22.95833333,22.5,24,100
