"","X1","Analyst","FileName","Date","RecordingLocation","plot","location","PrimateSpecies","CallOnset","CallDuration","CallCompletion","CallDistance","MicUsed","Rain","UndergradComments","SilvyComments","newdate","year","StartTime","TimeDiff","CallEnd","CallingAtStart","CallingAtEnd","path","date","meanRMS_0_2kHz","meanRMS_0_8kHz","meanRMS_2_8kHz","LunarPhase","RainPreviousDay","today_average_temp","today_min_temp","lastnight_average_temp","lastnight_min_temp","dt","roundDateTime","Temperature","Humidity","Titis","Howlers","CallDurationInSec","Year"
"276",276,"Silvy van Kuijk","HARPIA_20140213_073000.wav",2014-02-13,"Harpia/7, 400","Harpia","7, 400","None",0000-01-01 07:31:33,NA,NA,NA,1,"Dry",NA,NA,2014-02-13,2014,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/7, 400/13 Feb 2014","13 Feb 2014",91.5496172256987,101.476772362613,101.015007240837,"Full",NA,23.04166667,22.5,23.5,22.5,2014-02-13 07:30:00,2014-02-13 08:00:00,23,98.5,FALSE,FALSE,NA,"2014"
"277",277,"Silvy van Kuijk","HARPIA_20140213_074500.wav",2014-02-13,"Harpia/7, 400","Harpia","7, 400","None",0000-01-01 07:46:11,NA,NA,NA,1,"Dry",NA,NA,2014-02-13,2014,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/7, 400/13 Feb 2014","13 Feb 2014",77.6932307138118,100.551891308472,100.529348643534,"Full",NA,23.04166667,22.5,23.5,22.5,2014-02-13 07:45:00,2014-02-13 08:00:00,23,98.5,FALSE,FALSE,NA,"2014"
"278",278,"Silvy van Kuijk","HARPIA_20140213_080000.wav",2014-02-13,"Harpia/7, 400","Harpia","7, 400","None",0000-01-01 08:08:03,NA,NA,NA,1,"Dry",NA,"Thunder in recording, maybe it rained later on this day?",2014-02-13,2014,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/7, 400/13 Feb 2014","13 Feb 2014",76.876973216794,100.239831897284,100.21976915169,"Full",NA,23.04166667,22.5,23.5,22.5,2014-02-13 08:00:00,2014-02-13 08:00:00,23,98.5,FALSE,FALSE,NA,"2014"
"279",279,"Anna Kurtin","HARPIA_20140204_054500.wav",2014-02-04,"Harpia/9, -50","Harpia","9, -50","None",0000-01-01 05:53:08,NA,NA,NA,1,"Drizzle","Churring sound fairly close to the microphone around 7:30 and 2:40","Anna, that churring sound is a bird! :)",2014-02-04,2014,0000-01-01 05:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/9, -50/4 Feb 2014","4 Feb 2014",79.9462868696785,96.6777623812575,96.5846213903861,"Waxing",9.1,25.10416667,22,23.16666667,22,2014-02-04 05:45:00,2014-02-04 06:00:00,22,100,FALSE,FALSE,NA,"2014"
"280",280,"Anna Kurtin","HARPIA_20140204_060000.wav",2014-02-04,"Harpia/9, -50","Harpia","9, -50","Howler",0000-01-01 06:04:40,00:05:20,"End",3,1,"Drizzle","Same churring sound as before present",NA,2014-02-04,2014,0000-01-01 06:00:00,280,0000-01-01 06:10:00,FALSE,TRUE,"D:/John_Blake_Data/Harpia 2014/9, -50/4 Feb 2014","4 Feb 2014",82.7939730154302,92.6075448585261,92.1289293041453,"Waxing",9.1,25.10416667,22,23.16666667,22,2014-02-04 06:00:00,2014-02-04 06:00:00,22,100,FALSE,TRUE,320,"2014"
"281",281,"Anna Kurtin","HARPIA_20140204_061500.wav",2014-02-04,"Harpia/9, -50","Harpia","9, -50","Howler",0000-01-01 06:15:00,00:08:06,"Start",2,1,"Drizzle",NA,NA,2014-02-04,2014,0000-01-01 06:15:00,0,0000-01-01 06:23:06,TRUE,FALSE,"D:/John_Blake_Data/Harpia 2014/9, -50/4 Feb 2014","4 Feb 2014",NA,NA,NA,"Waxing",9.1,25.10416667,22,23.16666667,22,2014-02-04 06:15:00,2014-02-04 06:00:00,22,100,FALSE,TRUE,486,"2014"
"282",282,"Anna Kurtin","HARPIA_20140204_063000.wav",2014-02-04,"Harpia/9, -50","Harpia","9, -50","Howler",0000-01-01 06:30:00,00:09:40,"Start",4,1,"Drizzle",NA,"This call likely started earlier, but was overlapped by closer grou of howlers in previous recording.",2014-02-04,2014,0000-01-01 06:30:00,0,0000-01-01 06:39:40,TRUE,FALSE,"D:/John_Blake_Data/Harpia 2014/9, -50/4 Feb 2014","4 Feb 2014",NA,NA,NA,"Waxing",9.1,25.10416667,22,23.16666667,22,2014-02-04 06:30:00,2014-02-04 07:00:00,22,100,FALSE,TRUE,580,"2014"
"283",283,"Anna Kurtin","HARPIA_20140204_064500.wav",2014-02-04,"Harpia/9, -50","Harpia","9, -50","None",0000-01-01 06:49:08,NA,NA,NA,1,"Drizzle",NA,NA,2014-02-04,2014,0000-01-01 06:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/9, -50/4 Feb 2014","4 Feb 2014",79.3335343438627,93.8325268988863,93.675706835845,"Waxing",9.1,25.10416667,22,23.16666667,22,2014-02-04 06:45:00,2014-02-04 07:00:00,22,100,FALSE,FALSE,NA,"2014"
"284",284,"Anna Kurtin","HARPIA_20140204_070000.wav",2014-02-04,"Harpia/9, -50","Harpia","9, -50","None",0000-01-01 07:01:16,NA,NA,NA,1,"Drizzle",NA,NA,2014-02-04,2014,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/9, -50/4 Feb 2014","4 Feb 2014",78.5516312211891,104.712730310352,104.702208242489,"Waxing",9.1,25.10416667,22,23.16666667,22,2014-02-04 07:00:00,2014-02-04 07:00:00,22,100,FALSE,FALSE,NA,"2014"
"285",285,"Anna Kurtin","HARPIA_20140204_071500.wav",2014-02-04,"Harpia/9, -50","Harpia","9, -50","None",0000-01-01 07:22:01,NA,NA,NA,1,"Drizzle",NA,NA,2014-02-04,2014,0000-01-01 07:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/9, -50/4 Feb 2014","4 Feb 2014",78.9556045818329,111.803903522558,111.8016492942,"Waxing",9.1,25.10416667,22,23.16666667,22,2014-02-04 07:15:00,2014-02-04 07:00:00,22,100,FALSE,FALSE,NA,"2014"
"286",286,"Anna Kurtin","HARPIA_20140204_073000.wav",2014-02-04,"Harpia/9, -50","Harpia","9, -50","None",0000-01-01 07:34:42,NA,NA,NA,1,"Drizzle",NA,NA,2014-02-04,2014,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/9, -50/4 Feb 2014","4 Feb 2014",77.8998351392187,97.1350472566478,97.0829571664847,"Waxing",9.1,25.10416667,22,23.16666667,22,2014-02-04 07:30:00,2014-02-04 08:00:00,22.5,100,FALSE,FALSE,NA,"2014"
"287",287,"Anna Kurtin","HARPIA_20140204_074500.wav",2014-02-04,"Harpia/9, -50","Harpia","9, -50","None",0000-01-01 07:50:48,NA,NA,NA,1,"Drizzle",NA,NA,2014-02-04,2014,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/9, -50/4 Feb 2014","4 Feb 2014",76.8788333555572,101.216999200811,101.200979534198,"Waxing",9.1,25.10416667,22,23.16666667,22,2014-02-04 07:45:00,2014-02-04 08:00:00,22.5,100,FALSE,FALSE,NA,"2014"
"288",288,"Anna Kurtin","HARPIA_20140204_080000.wav",2014-02-04,"Harpia/9, -50","Harpia","9, -50","None",0000-01-01 08:03:58,NA,NA,NA,1,"Drizzle",NA,NA,2014-02-04,2014,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/9, -50/4 Feb 2014","4 Feb 2014",76.890318798596,96.6164758252697,96.5699862373772,"Waxing",9.1,25.10416667,22,23.16666667,22,2014-02-04 08:00:00,2014-02-04 08:00:00,22.5,100,FALSE,FALSE,NA,"2014"
"289",289,"Anna Kurtin","HARPIA_20140205_054500.wav",2014-02-05,"Harpia/9, -50","Harpia","9, -50","None",0000-01-01 05:50:12,NA,NA,NA,1,"Rain",NA,NA,2014-02-05,2014,0000-01-01 05:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/9, -50/5 Feb 2014","5 Feb 2014",80.3221711011354,96.0360227044948,95.9179184168504,"Waxing",0.4,24.54166667,23.5,24.54166667,23.5,2014-02-05 05:45:00,2014-02-05 06:00:00,23.5,99.5,FALSE,FALSE,NA,"2014"
"290",290,"Anna Kurtin","HARPIA_20140205_060000.wav",2014-02-05,"Harpia/9, -50","Harpia","9, -50","Howler",0000-01-01 06:02:20,00:07:40,"End",3,1,"Dry",NA,NA,2014-02-05,2014,0000-01-01 06:00:00,140,0000-01-01 06:10:00,FALSE,TRUE,"D:/John_Blake_Data/Harpia 2014/9, -50/5 Feb 2014","5 Feb 2014",80.6030167378253,92.3765346461001,92.0778164482007,"Waxing",0.4,24.54166667,23.5,24.54166667,23.5,2014-02-05 06:00:00,2014-02-05 06:00:00,23.5,99.5,FALSE,TRUE,460,"2014"
"291",291,"Anna Kurtin","HARPIA_20140205_061500.wav",2014-02-05,"Harpia/9, -50","Harpia","9, -50","Howler",0000-01-01 06:15:00,00:10:00,"Start, End",3,1,"Dry",NA,NA,2014-02-05,2014,0000-01-01 06:15:00,0,0000-01-01 06:25:00,TRUE,TRUE,"D:/John_Blake_Data/Harpia 2014/9, -50/5 Feb 2014","5 Feb 2014",NA,NA,NA,"Waxing",0.4,24.54166667,23.5,24.54166667,23.5,2014-02-05 06:15:00,2014-02-05 06:00:00,23.5,99.5,FALSE,TRUE,600,"2014"
"292",292,"Anna Kurtin","HARPIA_20140205_063000.wav",2014-02-05,"Harpia/9, -50","Harpia","9, -50","Howler",0000-01-01 06:30:00,00:10:00,"Start, End",4,1,"Dry",NA,NA,2014-02-05,2014,0000-01-01 06:30:00,0,0000-01-01 06:40:00,TRUE,TRUE,"D:/John_Blake_Data/Harpia 2014/9, -50/5 Feb 2014","5 Feb 2014",NA,NA,NA,"Waxing",0.4,24.54166667,23.5,24.54166667,23.5,2014-02-05 06:30:00,2014-02-05 07:00:00,23.5,99.5,FALSE,TRUE,600,"2014"
"293",293,"Anna Kurtin","HARPIA_20140205_064500.wav",2014-02-05,"Harpia/9, -50","Harpia","9, -50","None",0000-01-01 06:46:11,NA,NA,NA,1,"Dry",NA,"Thunder!",2014-02-05,2014,0000-01-01 06:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/9, -50/5 Feb 2014","5 Feb 2014",78.7326141479072,91.6870396686177,91.4613373709523,"Waxing",0.4,24.54166667,23.5,24.54166667,23.5,2014-02-05 06:45:00,2014-02-05 07:00:00,23.5,99.5,FALSE,FALSE,NA,"2014"
"294",294,"Anna Kurtin","HARPIA_20140205_070000.wav",2014-02-05,"Harpia/9, -50","Harpia","9, -50","None",0000-01-01 07:02:35,NA,NA,NA,1,"Dry",NA,NA,2014-02-05,2014,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/9, -50/5 Feb 2014","5 Feb 2014",77.2542863078762,92.0437926684843,91.8972212013865,"Waxing",0.4,24.54166667,23.5,24.54166667,23.5,2014-02-05 07:00:00,2014-02-05 07:00:00,23.5,99.5,FALSE,FALSE,NA,"2014"
"295",295,"Anna Kurtin","HARPIA_20140205_071500.wav",2014-02-05,"Harpia/9, -50","Harpia","9, -50","None",0000-01-01 07:21:12,NA,NA,NA,1,"Dry",NA,NA,2014-02-05,2014,0000-01-01 07:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/9, -50/5 Feb 2014","5 Feb 2014",75.8483957260019,91.7354643833868,91.6221041847897,"Waxing",0.4,24.54166667,23.5,24.54166667,23.5,2014-02-05 07:15:00,2014-02-05 07:00:00,23.5,99.5,FALSE,FALSE,NA,"2014"
"296",296,"Anna Kurtin","HARPIA_20140205_073000.wav",2014-02-05,"Harpia/9, -50","Harpia","9, -50","None",0000-01-01 07:32:43,NA,NA,NA,1,"Dry",NA,NA,2014-02-05,2014,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/9, -50/5 Feb 2014","5 Feb 2014",75.2076712597836,92.4478121586253,92.3650810858271,"Waxing",0.4,24.54166667,23.5,24.54166667,23.5,2014-02-05 07:30:00,2014-02-05 08:00:00,23.5,100,FALSE,FALSE,NA,"2014"
"297",297,"Anna Kurtin","HARPIA_20140205_074500.wav",2014-02-05,"Harpia/9, -50","Harpia","9, -50","None",0000-01-01 07:50:32,NA,NA,NA,1,"Dry",NA,NA,2014-02-05,2014,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/9, -50/5 Feb 2014","5 Feb 2014",74.1486027107632,99.1384239752443,99.1246403537636,"Waxing",0.4,24.54166667,23.5,24.54166667,23.5,2014-02-05 07:45:00,2014-02-05 08:00:00,23.5,100,FALSE,FALSE,NA,"2014"
"298",298,"Anna Kurtin","HARPIA_20140205_080000.wav",2014-02-05,"Harpia/9, -50","Harpia","9, -50","None",0000-01-01 08:04:58,NA,NA,NA,1,"Dry",NA,NA,2014-02-05,2014,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/9, -50/5 Feb 2014","5 Feb 2014",78.4885238696542,99.9672765222909,99.936281191799,"Waxing",0.4,24.54166667,23.5,24.54166667,23.5,2014-02-05 08:00:00,2014-02-05 08:00:00,23.5,100,FALSE,FALSE,NA,"2014"
"299",299,"Anna Kurtin","HARPIA_20140216_054500.wav",2014-02-16,"Harpia/9, 800","Harpia","9, 800","Howler",0000-01-01 05:47:25,00:07:35,"End",4,1,"Dry",NA,NA,2014-02-16,2014,0000-01-01 05:45:00,145,0000-01-01 05:55:00,FALSE,TRUE,"D:/John_Blake_Data/Harpia 2014/9, 800/16 Feb 2014","16 Feb 2014",77.958423086617,106.539362448897,106.533441078165,"Full",7.2,24.70833333,22,23,22,2014-02-16 05:45:00,2014-02-16 06:00:00,22,98,FALSE,TRUE,455,"2014"
"300",300,"Anna Kurtin","HARPIA_20140216_060000.wav",2014-02-16,"Harpia/9, 800","Harpia","9, 800","Howler",0000-01-01 06:00:00,00:01:35,"End",4,1,"Drizzle",NA,"This call may continue, but masked by distance 2 call.",2014-02-16,2014,0000-01-01 06:00:00,0,0000-01-01 06:01:35,TRUE,FALSE,"D:/John_Blake_Data/Harpia 2014/9, 800/16 Feb 2014","16 Feb 2014",NA,NA,NA,"Full",7.2,24.70833333,22,23,22,2014-02-16 06:00:00,2014-02-16 06:00:00,22,98,FALSE,TRUE,95,"2014"
"301",301,"Anna Kurtin","HARPIA_20140216_060000.wav",2014-02-16,"Harpia/9, 800","Harpia","9, 800","Howler",0000-01-01 06:01:35,00:08:25,"End",2,1,"Drizzle",NA,NA,2014-02-16,2014,0000-01-01 06:00:00,95,0000-01-01 06:10:00,FALSE,TRUE,"D:/John_Blake_Data/Harpia 2014/9, 800/16 Feb 2014","16 Feb 2014",78.1438989945253,100.302966277859,100.276474451804,"Full",7.2,24.70833333,22,23,22,2014-02-16 06:00:00,2014-02-16 06:00:00,22,98,FALSE,TRUE,505,"2014"
"302",302,"Anna Kurtin","HARPIA_20140216_061500.wav",2014-02-16,"Harpia/9, 800","Harpia","9, 800","Howler",0000-01-01 06:15:00,00:01:27,"Start",2,1,"Drizzle",NA,NA,2014-02-16,2014,0000-01-01 06:15:00,0,0000-01-01 06:16:27,TRUE,FALSE,"D:/John_Blake_Data/Harpia 2014/9, 800/16 Feb 2014","16 Feb 2014",NA,NA,NA,"Full",7.2,24.70833333,22,23,22,2014-02-16 06:15:00,2014-02-16 06:00:00,22,98,FALSE,TRUE,87,"2014"
"303",303,"Anna Kurtin","HARPIA_20140216_063000.wav",2014-02-16,"Harpia/9, 800","Harpia","9, 800","None",0000-01-01 06:36:49,NA,NA,NA,1,"Drizzle",NA,NA,2014-02-16,2014,0000-01-01 06:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/9, 800/16 Feb 2014","16 Feb 2014",75.6479381677273,99.695362864886,99.6782328041029,"Full",7.2,24.70833333,22,23,22,2014-02-16 06:30:00,2014-02-16 07:00:00,22,98,FALSE,FALSE,NA,"2014"
"304",304,"Anna Kurtin","HARPIA_20140216_064500.wav",2014-02-16,"Harpia/9, 800","Harpia","9, 800","None",0000-01-01 06:51:14,NA,NA,NA,1,"Drizzle",NA,NA,2014-02-16,2014,0000-01-01 06:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/9, 800/16 Feb 2014","16 Feb 2014",74.9194279941443,100.767373551958,100.75606524633,"Full",7.2,24.70833333,22,23,22,2014-02-16 06:45:00,2014-02-16 07:00:00,22,98,FALSE,FALSE,NA,"2014"
"305",305,"Anna Kurtin","HARPIA_20140216_070000.wav",2014-02-16,"Harpia/9, 800","Harpia","9, 800","None",0000-01-01 07:08:34,NA,NA,NA,1,"Drizzle",NA,NA,2014-02-16,2014,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/9, 800/16 Feb 2014","16 Feb 2014",76.6632301235707,101.344735688993,101.329934993297,"Full",7.2,24.70833333,22,23,22,2014-02-16 07:00:00,2014-02-16 07:00:00,22,98,FALSE,FALSE,NA,"2014"
"306",306,"Anna Kurtin","HARPIA_20140216_071500.wav",2014-02-16,"Harpia/9, 800","Harpia","9, 800","None",0000-01-01 07:19:42,NA,NA,NA,1,"Drizzle",NA,NA,2014-02-16,2014,0000-01-01 07:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/9, 800/16 Feb 2014","16 Feb 2014",78.9429751897696,100.93104480994,100.903483760127,"Full",7.2,24.70833333,22,23,22,2014-02-16 07:15:00,2014-02-16 07:00:00,22,98,FALSE,FALSE,NA,"2014"
"307",307,"Anna Kurtin","HARPIA_20140216_073000.wav",2014-02-16,"Harpia/9, 800","Harpia","9, 800","None",0000-01-01 07:37:03,NA,NA,NA,1,"Drizzle",NA,NA,2014-02-16,2014,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/9, 800/16 Feb 2014","16 Feb 2014",86.5002338198767,100.669403201066,100.49984840244,"Full",7.2,24.70833333,22,23,22,2014-02-16 07:30:00,2014-02-16 08:00:00,22.5,98,FALSE,FALSE,NA,"2014"
"308",308,"Anna Kurtin","HARPIA_20140216_074500.wav",2014-02-16,"Harpia/9, 800","Harpia","9, 800","None",0000-01-01 07:52:44,NA,NA,NA,1,"Drizzle",NA,NA,2014-02-16,2014,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/9, 800/16 Feb 2014","16 Feb 2014",79.449800389649,102.614916563536,102.593913386385,"Full",7.2,24.70833333,22,23,22,2014-02-16 07:45:00,2014-02-16 08:00:00,22.5,98,FALSE,FALSE,NA,"2014"
"309",309,"Anna Kurtin","HARPIA_20140216_080000.wav",2014-02-16,"Harpia/9, 800","Harpia","9, 800","None",0000-01-01 08:08:42,NA,NA,NA,1,"Drizzle",NA,NA,2014-02-16,2014,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/9, 800/16 Feb 2014","16 Feb 2014",77.5267393358664,100.556767358942,100.535101460623,"Full",7.2,24.70833333,22,23,22,2014-02-16 08:00:00,2014-02-16 08:00:00,22.5,98,FALSE,FALSE,NA,"2014"
"310",310,"Anna Kurtin","HARPIA_20140217_054500.wav",2014-02-17,"Harpia/9, 800","Harpia","9, 800","Howler",0000-01-01 05:52:45,00:02:15,"End",4,1,"Drizzle",NA,NA,2014-02-17,2014,0000-01-01 05:45:00,465,0000-01-01 05:55:00,FALSE,TRUE,"D:/John_Blake_Data/Harpia 2014/9, 800/17 Feb 2014","17 Feb 2014",73.1416836937352,101.351963940929,101.345403271392,"Full",0.8,24.91666667,22,23.66666667,22.5,2014-02-17 05:45:00,2014-02-17 06:00:00,22.5,97,FALSE,TRUE,135,"2014"
"311",311,"Anna Kurtin","HARPIA_20140217_060000.wav",2014-02-17,"Harpia/9, 800","Harpia","9, 800","Howler",0000-01-01 06:00:00,00:10:00,"Start, End",4,1,"Drizzle",NA,NA,2014-02-17,2014,0000-01-01 06:00:00,0,0000-01-01 06:10:00,TRUE,TRUE,"D:/John_Blake_Data/Harpia 2014/9, 800/17 Feb 2014","17 Feb 2014",NA,NA,NA,"Full",0.8,24.91666667,22,23.66666667,22.5,2014-02-17 06:00:00,2014-02-17 06:00:00,22.5,97,FALSE,TRUE,600,"2014"
"312",312,"Anna Kurtin","HARPIA_20140217_061500.wav",2014-02-17,"Harpia/9, 800","Harpia","9, 800","None",0000-01-01 06:21:52,NA,NA,NA,1,"Drizzle","Howling is very faint and partially obscured by bird calls","Woolly monkeys nearby. As howling is so faint and hard to tell when it starts/stops, I will ignore this call.",2014-02-17,2014,0000-01-01 06:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/9, 800/17 Feb 2014","17 Feb 2014",80.3501217641798,101.028552166748,100.991260320755,"Full",0.8,24.91666667,22,23.66666667,22.5,2014-02-17 06:15:00,2014-02-17 06:00:00,22.5,97,FALSE,FALSE,NA,"2014"
"313",313,"Anna Kurtin","HARPIA_20140217_063000.wav",2014-02-17,"Harpia/9, 800","Harpia","9, 800","None",0000-01-01 06:37:54,NA,NA,NA,1,"Drizzle","Howling is very faint, something (birds or primates) is moving around and vocalizing close to the mic","Woollies close to recorder. Lots of vocalizations!",2014-02-17,2014,0000-01-01 06:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/9, 800/17 Feb 2014","17 Feb 2014",85.6180864103653,97.0557087400103,96.7321493928885,"Full",0.8,24.91666667,22,23.66666667,22.5,2014-02-17 06:30:00,2014-02-17 07:00:00,22,97,FALSE,FALSE,NA,"2014"
"314",314,"Anna Kurtin","HARPIA_20140217_064500.wav",2014-02-17,"Harpia/9, 800","Harpia","9, 800","None",0000-01-01 06:50:04,NA,NA,NA,1,"Drizzle","Something still moving and vocalizing near mic","Woollies",2014-02-17,2014,0000-01-01 06:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/9, 800/17 Feb 2014","17 Feb 2014",76.4743592318097,97.3310169578206,97.2952260657231,"Full",0.8,24.91666667,22,23.66666667,22.5,2014-02-17 06:45:00,2014-02-17 07:00:00,22,97,FALSE,FALSE,NA,"2014"
"315",315,"Anna Kurtin","HARPIA_20140217_070000.wav",2014-02-17,"Harpia/9, 800","Harpia","9, 800","None",0000-01-01 07:07:03,NA,NA,NA,1,"Drizzle","Something still moving and vocalizing near mic","Woollies",2014-02-17,2014,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/9, 800/17 Feb 2014","17 Feb 2014",75.7309258969391,97.6469233432836,97.6189074480059,"Full",0.8,24.91666667,22,23.66666667,22.5,2014-02-17 07:00:00,2014-02-17 07:00:00,22,97,FALSE,FALSE,NA,"2014"
"316",316,"Anna Kurtin","HARPIA_20140217_071500.wav",2014-02-17,"Harpia/9, 800","Harpia","9, 800","None",0000-01-01 07:20:14,NA,NA,NA,1,"Drizzle",NA,NA,2014-02-17,2014,0000-01-01 07:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/9, 800/17 Feb 2014","17 Feb 2014",77.765933951428,97.0596732309452,97.0082865439436,"Full",0.8,24.91666667,22,23.66666667,22.5,2014-02-17 07:15:00,2014-02-17 07:00:00,22,97,FALSE,FALSE,NA,"2014"
"317",317,"Anna Kurtin","HARPIA_20140217_073000.wav",2014-02-17,"Harpia/9, 800","Harpia","9, 800","None",0000-01-01 07:36:30,NA,NA,NA,1,"Drizzle",NA,NA,2014-02-17,2014,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/9, 800/17 Feb 2014","17 Feb 2014",80.8153591425796,99.1719131512911,99.108050283579,"Full",0.8,24.91666667,22,23.66666667,22.5,2014-02-17 07:30:00,2014-02-17 08:00:00,22,98,FALSE,FALSE,NA,"2014"
"318",318,"Anna Kurtin","HARPIA_20140217_074500.wav",2014-02-17,"Harpia/9, 800","Harpia","9, 800","None",0000-01-01 07:53:40,NA,NA,NA,1,"Dry",NA,NA,2014-02-17,2014,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/9, 800/17 Feb 2014","17 Feb 2014",75.6657434829886,97.6180351695576,97.5902470106798,"Full",0.8,24.91666667,22,23.66666667,22.5,2014-02-17 07:45:00,2014-02-17 08:00:00,22,98,FALSE,FALSE,NA,"2014"
"319",319,"Anna Kurtin","HARPIA_20140217_080000.wav",2014-02-17,"Harpia/9, 800","Harpia","9, 800","None",0000-01-01 08:03:48,NA,NA,NA,1,"Dry",NA,NA,2014-02-17,2014,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2014/9, 800/17 Feb 2014","17 Feb 2014",73.5892808169503,99.6547244628895,99.6439682409869,"Full",0.8,24.91666667,22,23.66666667,22.5,2014-02-17 08:00:00,2014-02-17 08:00:00,22,98,FALSE,FALSE,NA,"2014"
"320",320,"Anna Kurtin","HARPIA_20150217_054500.wav",2015-02-17,"Harpia/1, 800","Harpia","1, 800","None",0000-01-01 05:53:46,NA,NA,NA,1,"Drizzle","Howling is very faint","Howling too far to reliably call start/end",2015-02-17,2015,0000-01-01 05:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2015/1, 800/17 feb 2015","17 feb 2015",74.892468327998,93.2035677765547,93.1390400095063,"New",1,25.6875,23,24.16666667,23,2015-02-17 05:45:00,2015-02-17 06:00:00,23,96,FALSE,FALSE,NA,"2015"
"321",321,"Anna Kurtin","HARPIA_20150217_060000.wav",2015-02-17,"Harpia/1, 800","Harpia","1, 800","Howler",0000-01-01 06:00:00,00:10:00,"Start, End",3,1,"Drizzle",NA,NA,2015-02-17,2015,0000-01-01 06:00:00,0,0000-01-01 06:10:00,TRUE,TRUE,"D:/John_Blake_Data/Harpia 2015/1, 800/17 feb 2015","17 feb 2015",NA,NA,NA,"New",1,25.6875,23,24.16666667,23,2015-02-17 06:00:00,2015-02-17 06:00:00,23,96,FALSE,TRUE,600,"2015"
"322",322,"Anna Kurtin","HARPIA_20150217_061500.wav",2015-02-17,"Harpia/1, 800","Harpia","1, 800","None",0000-01-01 06:16:20,NA,NA,NA,1,"Drizzle",NA,NA,2015-02-17,2015,0000-01-01 06:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2015/1, 800/17 feb 2015","17 feb 2015",80.6049129194437,92.5703888287842,92.2850656109784,"New",1,25.6875,23,24.16666667,23,2015-02-17 06:15:00,2015-02-17 06:00:00,23,96,FALSE,FALSE,NA,"2015"
"323",323,"Anna Kurtin","HARPIA_20150217_063000.wav",2015-02-17,"Harpia/1, 800","Harpia","1, 800","Howler",0000-01-01 06:33:45,00:05:22,"Complete",3,1,"Drizzle","Howling is in short bursts",NA,2015-02-17,2015,0000-01-01 06:30:00,225,0000-01-01 06:39:07,FALSE,FALSE,"D:/John_Blake_Data/Harpia 2015/1, 800/17 feb 2015","17 feb 2015",78.8761758389631,91.8609506552059,91.6369358352894,"New",1,25.6875,23,24.16666667,23,2015-02-17 06:30:00,2015-02-17 07:00:00,23,96,FALSE,TRUE,322,"2015"
