Analyst,FileName,Date,RecordingLocation,PrimateSpecies,CallOnset,CallDuration,CallCompletion,CallDistance,MicUsed,Rain,UndergradComments,SilvyComments
Silvy van Kuijk,PUMA_20170225_073000,2/25/2017,"Puma, 6,800",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20170225_074500,2/25/2017,"Puma, 6,800",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20170225_080000,2/25/2017,"Puma, 6,800",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20170226_054500,2/26/2017,"Puma, 6,800",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170226_060000,2/26/2017,"Puma, 6,800",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170226_061500,2/26/2017,"Puma, 6,800",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170226_063000,2/26/2017,"Puma, 6,800",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170226_064500,2/26/2017,"Puma, 6,800",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170226_070000,2/26/2017,"Puma, 6,800",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170226_071500,2/26/2017,"Puma, 6,800",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170226_073000,2/26/2017,"Puma, 6,800",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170226_074500,2/26/2017,"Puma, 6,800",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170226_080000,2/26/2017,"Puma, 6,800",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20130304_054500,3/4/2013,"Puma, -3,200",None,,,,,2,Drizzle,,Channel 2
Silvy van Kuijk,PUMA_20130304_060000,3/4/2013,"Puma, -3,200",None,,,,,2,Rain,,Channel 2
Silvy van Kuijk,PUMA_20130304_061500,3/4/2013,"Puma, -3,200",None,,,,,2,Drizzle,,Channel 2
Silvy van Kuijk,PUMA_20130304_063000,3/4/2013,"Puma, -3,200",None,,,,,2,Rain,,Channel 2
Silvy van Kuijk,PUMA_20130304_064500,3/4/2013,"Puma, -3,200",None,,,,,2,Rain,,Channel 2
Silvy van Kuijk,PUMA_20130304_070000,3/4/2013,"Puma, -3,200",None,,,,,2,Rain,,Channel 2
Silvy van Kuijk,PUMA_20130304_071500,3/4/2013,"Puma, -3,200",Howler,7:21:32,0:03:18,Complete,4,2,Drizzle,,Channel 2
Silvy van Kuijk,PUMA_20130304_073000,3/4/2013,"Puma, -3,200",Howler,7:30:34,0:09:04,Complete,4,2,Drizzle,,Channel 2
Silvy van Kuijk,PUMA_20130304_074500,3/4/2013,"Puma, -3,200",Howler,7:45:00,0:07:45,Start,4,2,Drizzle,,Channel 2
Silvy van Kuijk,PUMA_20130304_080000,3/4/2013,"Puma, -3,200",None,,,,,2,Drizzle,,Channel 2
Silvy van Kuijk,PUMA_20130305_054500,3/5/2013,"Puma, -3,200",None,,,,,2,Dry,,Channel 2
Silvy van Kuijk,PUMA_20130305_060000,3/5/2013,"Puma, -3,200",None,,,,,2,Dry,,Channel 2
Silvy van Kuijk,PUMA_20130305_061500,3/5/2013,"Puma, -3,200",None,,,,,2,Dry,,Channel 2
Silvy van Kuijk,PUMA_20130305_063000,3/5/2013,"Puma, -3,200",None,,,,,2,Dry,,Channel 2
Silvy van Kuijk,PUMA_20130305_064500,3/5/2013,"Puma, -3,200",None,,,,,2,Dry,,Channel 2
Silvy van Kuijk,PUMA_20130305_070000,3/5/2013,"Puma, -3,200",None,,,,,2,Dry,,Channel 2
Silvy van Kuijk,PUMA_20130305_071500,3/5/2013,"Puma, -3,200",None,,,,,2,Dry,,Channel 2
Silvy van Kuijk,PUMA_20130305_073000,3/5/2013,"Puma, -3,200",Titi,7:30:00,0:02:48,Start,4,2,Dry,,Channel 2
Silvy van Kuijk,PUMA_20130305_074500,3/5/2013,"Puma, -3,200",Titi,7:51:00,0:01:18,Complete,4,2,Dry,,Channel 2
Silvy van Kuijk,PUMA_20130305_080000,3/5/2013,"Puma, -3,200",None,,,,,2,Dry,,Channel 2
Silvy van Kuijk,PUMA_20130301_054500,3/1/2013,"Puma, 6,0",None,,,,,1,Rain,,Burst gobbles. Start time 05:53:28. Duration 00:01:32. Complete. Distance 4.
Silvy van Kuijk,PUMA_20130301_060000,3/1/2013,"Puma, 6,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20130301_061500,3/1/2013,"Puma, 6,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20130301_063000,3/1/2013,"Puma, 6,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20130301_064500,3/1/2013,"Puma, 6,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20130301_070000,3/1/2013,"Puma, 6,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20130301_071500,3/1/2013,"Puma, 6,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20130301_073000,3/1/2013,"Puma, 6,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20130301_074500,3/1/2013,"Puma, 6,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20130301_080000,3/1/2013,"Puma, 6,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20130302_054500,3/2/2013,"Puma, 6,0",None,,,,,2,Dry,,Channel 2
Silvy van Kuijk,PUMA_20130302_060000,3/2/2013,"Puma, 6,0",Howler,6:01:27,0:08:33,End,4,2,Dry,,Channel 2
Silvy van Kuijk,PUMA_20130302_060000,3/2/2013,"Puma, 6,0",Titi,6:07:49,0:02:11,End,4,2,Dry,,Channel 2
Silvy van Kuijk,PUMA_20130302_061500,3/2/2013,"Puma, 6,0",Howler,6:15:00,0:10:00,"Start, End",4,2,Dry,,Channel 2
Silvy van Kuijk,PUMA_20130302_061500,3/2/2013,"Puma, 6,0",Titi,6:24:00,0:10:00,End,4,2,Dry,,Channel 2
Silvy van Kuijk,PUMA_20130302_063000,3/2/2013,"Puma, 6,0",None,,,,,2,Dry,,Channel 2
Silvy van Kuijk,PUMA_20130302_064500,3/2/2013,"Puma, 6,0",Titi,6:51:37,0:01:58,Complete,4,2,Dry,,Channel 2
Silvy van Kuijk,PUMA_20130302_070000,3/2/2013,"Puma, 6,0",None,,,,,2,Dry,,Channel 2
Silvy van Kuijk,PUMA_20130302_071500,3/2/2013,"Puma, 6,0",Titi,7:18:15,0:06:45,End,4,2,Dry,,"Channel 2, spider monkey call"
Silvy van Kuijk,PUMA_20130302_073000,3/2/2013,"Puma, 6,0",Titi,7:30:00,0:09:11,Start,4,2,Dry,,Channel 2
Silvy van Kuijk,PUMA_20130302_074500,3/2/2013,"Puma, 6,0",None,,,,,2,Dry,,Channel 2
Silvy van Kuijk,PUMA_20130302_080000,3/2/2013,"Puma, 6,0",Titi,8:00:00,0:10:00,"Start, End",4,2,Dry,,Channel 2
Silvy van Kuijk,PUMA_20130303_054500,3/3/2013,"Puma, 6,0",None,,,,,2,Drizzle,,Channel 2
Silvy van Kuijk,PUMA_20130303_060000,3/3/2013,"Puma, 6,0",Howler,6:03:50,0:05:15,Complete,4,2,Drizzle,,Channel 2
Silvy van Kuijk,PUMA_20130303_061500,3/3/2013,"Puma, 6,0",Titi,6:15:11,0:03:04,Complete,4,2,Dry,,Channel 2
Silvy van Kuijk,PUMA_20130303_063000,3/3/2013,"Puma, 6,0",None,,,,,2,Drizzle,,Channel 2
Silvy van Kuijk,PUMA_20130303_064500,3/3/2013,"Puma, 6,0",Titi,6:45:00,0:10:00,"Start, End",3,2,Drizzle,,"Channel 2, at least two groups singing here."
Silvy van Kuijk,PUMA_20130303_070000,3/3/2013,"Puma, 6,0",None,,,,,2,Dry,,Channel 2
Silvy van Kuijk,PUMA_20130303_071500,3/3/2013,"Puma, 6,0",None,,,,,2,Dry,,Channel 2
Silvy van Kuijk,PUMA_20130303_073000,3/3/2013,"Puma, 6,0",Howler,7:36:55,0:03:05,End,4,2,Dry,,Channel 2
Silvy van Kuijk,PUMA_20130303_074500,3/3/2013,"Puma, 6,0",Howler,7:45:00,0:09:35,Start,4,2,Dry,,Channel 2
Silvy van Kuijk,PUMA_20130303_080000,3/3/2013,"Puma, 6,0",None,,,,,2,Dry,,Channel 2
Silvy van Kuijk,PUMA_20160223_054500,2/23/2016,"Puma, 0,800",Howler,5:49:44,0:01:38,Complete,4,1,Dry,,
Silvy van Kuijk,PUMA_20160223_060000,2/23/2016,"Puma, 0,800",Howler,6:00:00,0:10:00,"Start, End",4,1,Dry,,
Silvy van Kuijk,PUMA_20160223_060000,2/23/2016,"Puma, 0,800",Titi,6:02:52,0:01:32,Complete,4,1,Dry,,
Silvy van Kuijk,PUMA_20160223_061500,2/23/2016,"Puma, 0,800",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20160223_063000,2/23/2016,"Puma, 0,800",Howler,6:30:12,0:09:48,End,4,1,Dry,,
Silvy van Kuijk,PUMA_20160223_064500,2/23/2016,"Puma, 0,800",Howler,6:46:28,0:00:13,Complete,3,1,Dry,,
Silvy van Kuijk,PUMA_20160223_070000,2/23/2016,"Puma, 0,800",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20160223_071500,2/23/2016,"Puma, 0,800",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20160223_073000,2/23/2016,"Puma, 0,800",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20160223_074500,2/23/2016,"Puma, 0,800",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20160223_080000,2/23/2016,"Puma, 0,800",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20160225_054500,2/25/2016,"Puma, 0,800",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20160225_060000,2/25/2016,"Puma, 0,800",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20160225_061500,2/25/2016,"Puma, 0,800",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20160225_063000,2/25/2016,"Puma, 0,800",Howler,6:36:15,0:00:18,Complete,4,1,Drizzle,,
Silvy van Kuijk,PUMA_20160225_064500,2/25/2016,"Puma, 0,800",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20160225_070000,2/25/2016,"Puma, 0,800",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20160225_071500,2/25/2016,"Puma, 0,800",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20160225_073000,2/25/2016,"Puma, 0,800",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20160225_074500,2/25/2016,"Puma, 0,800",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20160225_080000,2/25/2016,"Puma, 0,800",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20160213_054500,2/13/2016,"Puma, 1,200",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20160213_060000,2/13/2016,"Puma, 1,200",Howler,6:00:00,0:10:00,"Start, End",4,1,Dry,,
Silvy van Kuijk,PUMA_20160213_060000,2/13/2016,"Puma, 1,200",Howler,6:02:06,0:07:54,Complete,2,1,Dry,,
Silvy van Kuijk,PUMA_20160213_061500,2/13/2016,"Puma, 1,200",Howler,6:15:00,0:01:53,Start,2,1,Dry,,Woollies at recorder
Silvy van Kuijk,PUMA_20160213_063000,2/13/2016,"Puma, 1,200",None,,,,,1,Dry,,Woollies at recorder
Silvy van Kuijk,PUMA_20160213_064500,2/13/2016,"Puma, 1,200",Howler,6:45:00,0:08:18,Start,4,1,Dry,,
Silvy van Kuijk,PUMA_20160213_070000,2/13/2016,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20160213_071500,2/13/2016,"Puma, 1,200",None,,,,,1,Dry,,Woollies eating (?) above recorder. Fruits dropping?
Silvy van Kuijk,PUMA_20160213_073000,2/13/2016,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20160213_074500,2/13/2016,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20160213_080000,2/13/2016,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20160214_054500,2/14/2016,"Puma, 1,200",Howler,5:46:21,0:08:39,End,4,1,Dry,,
Silvy van Kuijk,PUMA_20160214_060000,2/14/2016,"Puma, 1,200",Howler,6:00:00,0:10:00,"Start, End",4,1,Dry,,
Silvy van Kuijk,PUMA_20160214_061500,2/14/2016,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20160214_063000,2/14/2016,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20160214_064500,2/14/2016,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20160214_070000,2/14/2016,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20160214_071500,2/14/2016,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20160214_073000,2/14/2016,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20160214_074500,2/14/2016,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20160214_080000,2/14/2016,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20160210_054500,2/10/2016,"Puma, -2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20160210_060000,2/10/2016,"Puma, -2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20160210_061500,2/10/2016,"Puma, -2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20160210_063000,2/10/2016,"Puma, -2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20160210_064500,2/10/2016,"Puma, -2,0",Howler,6:45:00,0:10:00,"Start, End",4,1,Rain,,
Silvy van Kuijk,PUMA_20160210_070000,2/10/2016,"Puma, -2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20160210_071500,2/10/2016,"Puma, -2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20160210_073000,2/10/2016,"Puma, -2,0",Howler,7:33:59,0:06:01,End,4,1,Rain,,
Silvy van Kuijk,PUMA_20160210_074500,2/10/2016,"Puma, -2,0",Howler,7:45:00,0:03:25,Start,4,1,Rain,,Continuation of call in previous file.
Silvy van Kuijk,PUMA_20160210_080000,2/10/2016,"Puma, -2,0",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20160211_054500,2/11/2016,"Puma, -2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20160211_060000,2/11/2016,"Puma, -2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20160211_061500,2/11/2016,"Puma, -2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20160211_063000,2/11/2016,"Puma, -2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20160211_064500,2/11/2016,"Puma, -2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20160211_070000,2/11/2016,"Puma, -2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20160211_071500,2/11/2016,"Puma, -2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20160211_073000,2/11/2016,"Puma, -2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20160211_074500,2/11/2016,"Puma, -2,0",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20160211_080000,2/11/2016,"Puma, -2,0",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20160212_054500,2/12/2016,"Puma, -2,0",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20160212_060000,2/12/2016,"Puma, -2,0",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20160212_061500,2/12/2016,"Puma, -2,0",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20160212_063000,2/12/2016,"Puma, -2,0",Howler,6:34:44,0:04:07,Complete,4,1,Drizzle,,
Silvy van Kuijk,PUMA_20160212_064500,2/12/2016,"Puma, -2,0",Titi,6:54:25,0:00:35,End,3,1,Drizzle,,
Silvy van Kuijk,PUMA_20160212_070000,2/12/2016,"Puma, -2,0",Titi,7:00:50,0:01:11,Complete,3,1,Drizzle,,
Silvy van Kuijk,PUMA_20160212_070000,2/12/2016,"Puma, -2,0",Titi,7:02:54,0:06:08,Complete,4,1,Drizzle,,
Silvy van Kuijk,PUMA_20160212_071500,2/12/2016,"Puma, -2,0",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20160212_073000,2/12/2016,"Puma, -2,0",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20160212_074500,2/12/2016,"Puma, -2,0",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20160212_080000,2/12/2016,"Puma, -2,0",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20160215_054500,2/15/2016,"Puma, 6,400",Howler,5:51:31,0:03:29,End,4,1,Rain,,
Silvy van Kuijk,PUMA_20160215_060000,2/15/2016,"Puma, 6,400",Howler,6:00:55,0:09:05,End,4,1,Drizzle,,
Silvy van Kuijk,PUMA_20160215_061500,2/15/2016,"Puma, 6,400",Howler,6:15:00,0:01:00,Start,4,1,Drizzle,,
Silvy van Kuijk,PUMA_20160215_063000,2/15/2016,"Puma, 6,400",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20160215_064500,2/15/2016,"Puma, 6,400",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20160215_070000,2/15/2016,"Puma, 6,400",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20160215_071500,2/15/2016,"Puma, 6,400",Howler,7:15:11,0:04:09,Complete,4,1,Dry,,
Silvy van Kuijk,PUMA_20160215_073000,2/15/2016,"Puma, 6,400",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20160215_074500,2/15/2016,"Puma, 6,400",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20160215_080000,2/15/2016,"Puma, 6,400",None,,,,,1,Dry,,
Silvy van Kuijk,HARPIA_20130208_054500,2/8/2013,"Harpia, 7,400",Howler,5:51:07,0:03:53,End,3,1,Dry,,
Silvy van Kuijk,HARPIA_20130208_060000,2/8/2013,"Harpia, 7,400",Howler,6:00:00,0:10:00,"Start, End",4,1,Dry,,
Silvy van Kuijk,HARPIA_20130208_061500,2/8/2013,"Harpia, 7,400",None,,,,,1,Dry,,
Silvy van Kuijk,HARPIA_20130208_063000,2/8/2013,"Harpia, 7,400",None,,,,,1,Dry,,
Silvy van Kuijk,HARPIA_20130208_064500,2/8/2013,"Harpia, 7,400",Titi,6:48:22,0:03:20,Complete,4,1,Dry,,
Silvy van Kuijk,HARPIA_20130208_070000,2/8/2013,"Harpia, 7,400",Titi,7:00:00,0:08:15,Start,4,1,Dry,,Clear screaming piha call.
Silvy van Kuijk,HARPIA_20130208_071500,2/8/2013,"Harpia, 7,400",None,,,,,1,Dry,,
Silvy van Kuijk,HARPIA_20130208_073000,2/8/2013,"Harpia, 7,400",None,,,,,1,Dry,,
Silvy van Kuijk,HARPIA_20130208_074500,2/8/2013,"Harpia, 7,400",None,,,,,1,Dry,,
Silvy van Kuijk,HARPIA_20130208_080000,2/8/2013,"Harpia, 7,400",Titi,8:00:10,0:04:47,Complete,4,1,Dry,,
Silvy van Kuijk,HARPIA_20130209_054500,2/9/2013,"Harpia, 7,400",None,,,,,1,Rain,,Lots of thunder this morning!
Silvy van Kuijk,HARPIA_20130209_060000,2/9/2013,"Harpia, 7,400",None,,,,,1,Rain,,
Silvy van Kuijk,HARPIA_20130209_061500,2/9/2013,"Harpia, 7,400",None,,,,,1,Rain,,
Silvy van Kuijk,HARPIA_20130209_063000,2/9/2013,"Harpia, 7,400",None,,,,,1,Rain,,
Silvy van Kuijk,HARPIA_20130209_064500,2/9/2013,"Harpia, 7,400",None,,,,,1,Rain,,
Silvy van Kuijk,HARPIA_20130209_070000,2/9/2013,"Harpia, 7,400",None,,,,,1,Rain,,
Silvy van Kuijk,HARPIA_20130209_071500,2/9/2013,"Harpia, 7,400",None,,,,,1,Rain,,
Silvy van Kuijk,HARPIA_20130209_073000,2/9/2013,"Harpia, 7,400",None,,,,,1,Rain,,
Silvy van Kuijk,HARPIA_20130209_074500,2/9/2013,"Harpia, 7,400",None,,,,,1,Rain,,
Silvy van Kuijk,HARPIA_20130209_080000,2/9/2013,"Harpia, 7,400",None,,,,,1,Rain,,
Silvy van Kuijk,HARPIA_20130210_054500,2/10/2013,"Harpia, 7,400",Titi,5:52:39,0:02:21,End,4,1,Dry,,
Silvy van Kuijk,HARPIA_20130210_060000,2/10/2013,"Harpia, 7,400",None,,,,,1,Dry,,
Silvy van Kuijk,HARPIA_20130210_061500,2/10/2013,"Harpia, 7,400",Howler,6:22:25,0:02:35,End,4,1,Dry,,
Silvy van Kuijk,HARPIA_20130210_063000,2/10/2013,"Harpia, 7,400",None,,,,,1,Dry,,
Silvy van Kuijk,HARPIA_20130210_064500,2/10/2013,"Harpia, 7,400",None,,,,,1,Dry,,
Silvy van Kuijk,HARPIA_20130210_070000,2/10/2013,"Harpia, 7,400",None,,,,,1,Dry,,
Silvy van Kuijk,HARPIA_20130210_071500,2/10/2013,"Harpia, 7,400",None,,,,,1,Dry,,
Silvy van Kuijk,HARPIA_20130210_073000,2/10/2013,"Harpia, 7,400",None,,,,,1,Dry,,
Silvy van Kuijk,HARPIA_20130210_074500,2/10/2013,"Harpia, 7,400",None,,,,,1,Dry,,
Silvy van Kuijk,HARPIA_20130210_080000,2/10/2013,"Harpia, 7,400",None,,,,,1,Dry,,
